created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,instructor_name,workout_timestamp,workout: day of week,workout: time of day,workout: month and year
1611855870.0,home_bike_v1,1611857730.0,cycling,True,True,20cd399f836a491981fcfd41ad23aa5a,False,cycling,Cycling Workout,c5b6daf2ae5f426688fe50defb332110,home_bike,1611855935.0,COMPLETE,America/New_York,,233124.19,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1826.0,5.0,,,,,1611855870.0,1611837870.0,,,,Alex Toussaint,2021-01-28 17:44,Thursday,evening,January-21
1611063193.0,home_bike_v1,1611065403.0,cycling,True,True,50dadbae507046edb22438e9bb520241,False,cycling,Cycling Workout,80ece57dc8444826b645ac1719fc8fb5,home_bike,1611063255.0,COMPLETE,America/New_York,,269818.74,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,2191.0,0.0,,,,,1611063193.0,1611045193.0,,,,Alex Toussaint,2021-01-19 13:33,Tuesday,early afternoon,January-21
1610632932.0,home_bike_v1,1610634599.0,cycling,True,True,9418204072fc4c9c811f6e51047982e7,False,cycling,Cycling Workout,05d83bd1ba1f4d109268a330a892137b,home_bike,1610632935.0,COMPLETE,America/New_York,,218676.93,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1651.0,0.0,,,,,1610632932.0,1610614932.0,,,,Sam Yo,2021-01-14 14:02,Thursday,early afternoon,January-21
1610296188.0,home_bike_v1,1610298948.0,cycling,True,True,3eeaeedac6864d5686f3a0864a6b5135,False,cycling,Cycling Workout,2de1e01694ad45789fba7e78a8459b5a,home_bike,1610296258.0,COMPLETE,America/New_York,,349440.3,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,2731.0,0.0,,,,,1610296188.0,1610278188.0,,,,Alex Toussaint,2021-01-10 16:29,Sunday,early afternoon,January-21
1610027175.0,home_bike_v1,1610029034.0,cycling,True,True,90d94356ca3a43b48fa4cab5213e298c,False,cycling,Cycling Workout,7bf15707d37c4847b79b5e26220c3090,home_bike,1610027240.0,COMPLETE,America/New_York,,233849.38,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1824.0,7.0,,,,,1610027175.0,1610009175.0,,,,Robin Arzón,2021-01-07 13:46,Thursday,early afternoon,January-21
1608663709.0,home_bike_v1,1608664967.0,cycling,True,True,88576f4c261e44acb0e28d215a9cdd73,False,cycling,Cycling Workout,099637e5aa514bdd8aa13a5503e8dd49,home_bike,1608663769.0,COMPLETE,America/New_York,,271177.09,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1231.0,0.0,,,,,1608663709.0,1608645709.0,,,,Alex Toussaint,2020-12-22 19:01,Tuesday,evening,December-20
1608661639.0,home_bike_v1,1608663651.0,cycling,True,True,8e4f093fbfb94c05a353e4dfe9223947,False,cycling,Cycling Workout,a683b5dadfa24f53a7226c97b33ec65f,home_bike,1608661862.0,COMPLETE,America/New_York,,148832.78,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1831.0,0.0,,,,,1608661639.0,1608643639.0,,,,Leanne Hainsby,2020-12-22 18:27,Tuesday,evening,December-20
1608582690.0,home_bike_v1,1608585449.0,cycling,True,True,5844bccb3aea42cb8b7c343c9e779b7b,True,cycling,Cycling Workout,d90d2a0c6030443ab9442c580996e857,home_bike,1608582754.0,COMPLETE,America/New_York,,768138.28,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,2731.0,0.0,,,,,1608582690.0,1608564690.0,,,,Matt Wilpers,2020-12-21 20:31,Monday,evening,December-20
1608395589.0,home_bike_v1,1608397168.0,cycling,True,True,2e4dc800fccb47268a9edcfcac97bd93,False,cycling,Cycling Workout,07f86545656940cba0d0ffef47759be8,home_bike,1608395663.0,COMPLETE,America/New_York,,215124.05,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1560.0,1.0,,,,,1608395589.0,1608377589.0,,,,Kendall Toole,2020-12-19 16:33,Saturday,early afternoon,December-20
1608136344.0,home_bike_v1,1608138050.0,cycling,True,True,fb2be93946de4b6ea9e7cdad0855eb5d,False,cycling,Cycling Workout,1ad6a738173047879c1e49cb5698e8b6,home_bike,1608136348.0,COMPLETE,America/New_York,,410210.98,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1681.0,0.0,,,,,1608136344.0,1608118344.0,,,,Robin Arzón,2020-12-16 16:32,Wednesday,early afternoon,December-20
1608134756.0,home_bike_v1,1608136310.0,cycling,True,True,58a2aca3a444480f851b4264f8242557,False,cycling,Cycling Workout,e642ea7f539a4513814e3e310a532a7c,home_bike,1608134817.0,COMPLETE,America/New_York,,256136.49,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1529.0,2.0,,,,,1608134756.0,1608116756.0,,,,Matt Wilpers,2020-12-16 16:05,Wednesday,early afternoon,December-20
1607957225.0,home_bike_v1,1607958485.0,cycling,True,True,d3c47c2dc7df4d3982cf531499f8a69a,False,cycling,Cycling Workout,327ee881636440b1bd4dd3738f488a3a,home_bike,1607957287.0,COMPLETE,America/New_York,,298060.88,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1231.0,0.0,,,,,1607957225.0,1607939225.0,,,,Matt Wilpers,2020-12-14 14:47,Monday,early afternoon,December-20
1607955229.0,home_bike_v1,1607957089.0,cycling,True,True,06d922ce6a29484b8c4efff8616a6012,False,cycling,Cycling Workout,1f1a9c60b3b44253be7c91ba02e9901e,home_bike,1607955292.0,COMPLETE,America/New_York,,335145.43,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1829.0,2.0,,,,,1607955229.0,1607937229.0,,,,Matt Wilpers,2020-12-14 14:13,Monday,early afternoon,December-20
1603131564.0,home_bike_v1,1603133423.0,cycling,True,True,38d4dd1ca04843e0854cbc3cc807c646,False,cycling,Cycling Workout,5bb018e9c3cd4d1ead2e105d8d349e33,home_bike,1603131625.0,COMPLETE,America/New_York,,250554.86,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1828.0,3.0,,,,,1603131564.0,1603117164.0,,,,Alex Toussaint,2020-10-19 18:19,Monday,evening,October-20
1602349572.0,home_bike_v1,1602352630.0,cycling,True,True,3833407f8a664a5da3d11fba7515155b,False,cycling,Cycling Workout,d823a54a8cba46a898f4705a7b51fc7c,home_bike,1602349636.0,COMPLETE,America/New_York,,422363.79,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,2534.0,348.0,,,,,1602349572.0,1602335172.0,,,,Matt Wilpers,2020-10-10 17:06,Saturday,evening,October-20
1602254015.0,home_bike_v1,1602255875.0,cycling,True,True,2e797baf52f247e9a0c12ebb34b07ead,False,cycling,Cycling Workout,9bb9655bc7744f6fa81647c4cecfcf6d,home_bike,1602254078.0,COMPLETE,America/New_York,,282758.85,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1829.0,2.0,,,,,1602254015.0,1602239615.0,,,,Matt Wilpers,2020-10-09 14:33,Friday,early afternoon,October-20
1599852386.0,home_bike_v1,1599854246.0,cycling,True,True,c4ec393ebff84c20899302ecb27ac49f,False,cycling,Cycling Workout,1f911b6c20e444b889e167b7d1f96f34,home_bike,1599852449.0,COMPLETE,America/New_York,,217214.54,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1828.0,3.0,,,,,1599852386.0,1599837986.0,,,,Ally Love,2020-09-11 19:26,Friday,evening,September-20
1598647831.0,home_bike_v1,1598648204.0,cycling,True,True,912aa9a75b7d4100a7ceaed360ff0799,False,cycling,Cycling Workout,f442a388f596414f843030d9a33cf70c,home_bike,1598647893.0,COMPLETE,America/New_York,,13542.7,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,361.0,0.0,,,,,1598647831.0,1598633431.0,,,,Tunde Oyeneyin,2020-08-28 20:50,Friday,evening,August-20
1598647703.0,home_bike_v1,1598647793.0,cycling,True,True,c5a17b483fed410e8e0369022df5a9eb,False,cycling,Cycling Workout,c094a578d7ba4166a5a56e5c933bd910,home_bike,1598647779.0,COMPLETE,America/New_York,,687.78,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,61.0,0.0,,,,,1598647703.0,1598633303.0,,,,Christian Vande Velde,2020-08-28 20:48,Friday,evening,August-20
1596575522.0,home_bike_v1,1596575823.0,meditation,False,False,852915624eba4dcfa8979f66fb61f01e,False,,Meditation Workout,e169ef123b84413bbdf9596c58394c8b,home_bike,1596575523.0,COMPLETE,America/New_York,,0.0,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,0.0,0.0,,,,,1596575522.0,1596561122.0,,,,Chelsea Jackson Roberts,2020-08-04 21:12,Tuesday,late night,August-20
1596575467.0,home_bike_v1,1596575768.0,meditation,False,False,312fdaf01e104ba6aac1c9f0b7f64040,False,,Meditation Workout,70345044c67c4bfa8f7ba604b32e0961,home_bike,1596575468.0,COMPLETE,America/New_York,,0.0,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,0.0,0.0,,,,,1596575467.0,1596561067.0,,,,Cody Rigsby,2020-08-04 21:11,Tuesday,late night,August-20
1596575109.0,home_bike_v1,1596575169.0,cycling,True,True,67c0a99c574b4135940774c0d7df0ee5,False,cycling,Cycling Workout,8719241296ab4137bfc7e15dfec0d073,home_bike,1596575169.0,COMPLETE,America/New_York,,0.0,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,31.0,0.0,,,,,1596575109.0,1596560709.0,,,,Christian Vande Velde,2020-08-04 21:05,Tuesday,late night,August-20
1596232821.0,home_bike_v1,1596234680.0,cycling,True,True,2b304ed85b574c44b0ab1e34fe10d241,False,cycling,Cycling Workout,39715eb62ba9409788c88933ac5ae98e,home_bike,1596232883.0,COMPLETE,America/New_York,,294092.88,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1818.0,13.0,,,,,1596232821.0,1596218421.0,,,,Matt Wilpers,2020-07-31 22:00,Friday,late night,July-20
1596213979.0,home_bike_v1,1596214279.0,stretching,False,False,3eabb6a361ea4f9eb20becf203a4f8e6,False,,Stretching Workout,64a9d6841e074f4aa1eb49ead8be3a1a,home_bike,1596213982.0,COMPLETE,America/New_York,,0.0,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,271.0,0.0,,,,,1596213979.0,1596199579.0,,,,Hannah Frankson,2020-07-31 16:46,Friday,early afternoon,July-20
1596211843.0,home_bike_v1,1596213703.0,cycling,True,True,2b0e2ca2413440d88e06ff6bda6bd265,False,cycling,Cycling Workout,8a1c95bd25f040f4aded486aa7d95068,home_bike,1596211906.0,COMPLETE,America/New_York,,219655.42,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1828.0,3.0,,,,,1596211843.0,1596197443.0,,,,Ally Love,2020-07-31 16:10,Friday,early afternoon,July-20
1592656610.0,home_bike_v1,1592658470.0,cycling,True,True,9f4932b5d35b4c049acd8e7703421c7c,False,cycling,Cycling Workout,0d9f2edb11184f8e967de123cd44162f,home_bike,1592656674.0,COMPLETE,America/New_York,,261740.87,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1823.0,8.0,,,,,1592656610.0,1592642210.0,,,,Alex Toussaint,2020-06-20 12:36,Saturday,early afternoon,June-20
