created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,instructor_name,workout_timestamp,workout: day of week,workout: time of day,workout: month and year
1604968215.0,iPhone,1604968754.0,cycling,False,False,a93844ea124942b2b553beb4cda21b07,False,,Cycling Workout,bcef5e23ec8b462ab34776e5721a134d,iOS_app,1604968334.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,538.0,2.0,,,,,1604968215.0,1604950214.0,,,,Alex & Tunde  ,2020-11-10 00:30,Tuesday,early morning,November-20
1604968139.0,fire_tv,1604970121.0,cycling,False,False,a0adc40a742a4a649916c292be4c8215,False,,Cycling Workout,bcef5e23ec8b462ab34776e5721a134d,fire_tv,1604968260.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1916.0,1.0,,,,,1604968139.0,1604950139.0,,,,Alex & Tunde  ,2020-11-10 00:28,Tuesday,early morning,November-20
1604937452.0,iPhone,1604937482.0,running,False,False,b863ee14666248e08467ed4102d2bb63,False,,Running Workout,b8acd56d61044f4c872017f10fad7712,iOS_app,1604937482.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,28.0,2.0,,,,,1604937452.0,1604919452.0,,,,Matt Wilpers,2020-11-09 15:57,Monday,early afternoon,November-20
1604238248.0,iPhone,1604238363.0,cycling,False,False,c18f1e4246404e1e8b34a3ad2ad5d950,False,,Cycling Workout,0951b4f4965d4aa489c006d21fb4dbbc,iOS_app,1604238273.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,173.0,3.0,,,,,1604238248.0,1604220246.0,,,,Kendall Toole,2020-11-01 13:44,Sunday,early afternoon,November-20
1604166368.0,iPhone,1604166457.0,cycling,False,False,bc04f3897b76452ab5680b628cd3c4dd,False,,Cycling Workout,43f5d0bfd3964d2a81db6fbb3826d8f6,iOS_app,1604166397.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,89.0,1.0,,,,,1604166368.0,1604151967.0,,,,Alex Toussaint,2020-10-31 17:46,Saturday,evening,October-20
1604017708.0,iPhone,1604017857.0,cycling,False,False,dad98af5f05a4438a5baf6019a6d6fa2,False,,Cycling Workout,a1da618e0ff14b35b4dd14a210d73352,iOS_app,1604017738.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,147.0,3.0,,,,,1604017708.0,1604003308.0,,,,Jess King,2020-10-30 00:28,Friday,early morning,October-20
1604017489.0,iPhone,1604017579.0,cycling,False,False,dfcef6642ad34e469372d63f0cf8f0d7,False,,Cycling Workout,a1da618e0ff14b35b4dd14a210d73352,iOS_app,1604017519.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,89.0,1.0,,,,,1604017489.0,1604003089.0,,,,Jess King,2020-10-30 00:24,Friday,early morning,October-20
1604017339.0,iPhone,1604017398.0,cycling,False,False,51016e708a22432fbeef24d05dbd6270,False,,Cycling Workout,a1da618e0ff14b35b4dd14a210d73352,iOS_app,1604017368.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,59.0,1.0,,,,,1604017339.0,1604002938.0,,,,Jess King,2020-10-30 00:22,Friday,early morning,October-20
1604017091.0,iPhone,1604017850.0,cycling,False,False,27260005c57941028d698fabd4a3db75,False,,Cycling Workout,a1da618e0ff14b35b4dd14a210d73352,iOS_app,1604017091.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,0.0,0.0,,,,,1604017091.0,1604002691.0,,,,Jess King,2020-10-30 00:18,Friday,early morning,October-20
1604016462.0,fire_tv,1604017844.0,cycling,False,False,44f00dafb28542f89ed6b949dd94600e,False,,Cycling Workout,a1da618e0ff14b35b4dd14a210d73352,fire_tv,1604016473.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1340.0,1.0,,,,,1604016462.0,1604002062.0,,,,Jess King,2020-10-30 00:07,Friday,early morning,October-20
1603987422.0,iPhone,1603988711.0,walking,False,False,174df8ed41aa468ebee5005aa14bfc86,False,,Walking Workout,681c4d1744b44b92aabe514560243afd,iOS_app,1603987511.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1318.0,1.0,,,,,1603987422.0,1603973021.0,,,,Olivia Amato,2020-10-29 16:03,Thursday,early afternoon,October-20
1603926059.0,fire_tv,1603927842.0,running,False,False,c169e8809de34d6381dff2c455dda572,False,,Running Workout,52c30f825ea54e6a842bb93b8dbb1583,fire_tv,1603926070.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1729.0,1.0,,,,,1603926059.0,1603911660.0,,,,Matty Maggiacomo,2020-10-28 23:00,Wednesday,late night,October-20
1603741047.0,iPhone,1603742336.0,walking,False,False,efb4a7b9a777495ca679aef73a5771fe,False,,Walking Workout,ed9dc0e50a194129a17d9407913db0d1,iOS_app,1603741136.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1349.0,1.0,,,,,1603741047.0,1603726647.0,,,,Jess King,2020-10-26 19:37,Monday,evening,October-20
