created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,instructor_name,workout_timestamp,workout: day of week,workout: time of day,workout: month and year,service_id,ride
1591346098,web,1591346171.0,cycling,False,False,10c81344131c46ffbd464441875c111d,False,,Cycling Workout,a8c9ec5b810e4cfd8183f28409502e0a,web,1591346171,COMPLETE,Europe/London,,0.0,2e7f260795124de1bd31f5eba41d2656,class,57,2,,,,,1591346098,1591349698,,,,Erik Jäger,2020-06-05 08:34,Friday,morning,June-20,,
1591292893,home_bike_v1,1591294260.0,cycling,True,True,f84aa257cf314194b684c0a0a63d7e4e,False,cycling,Cycling Workout,ae631c7727bb4b29b882c731efad3eda,home_bike,1591293061,COMPLETE,Europe/London,,316077.82,2e7f260795124de1bd31f5eba41d2656,class,1231,0,,,,,1591292893,1591296493,,,,Erik Jäger,2020-06-04 17:48,Thursday,evening,June-20,,
1591291728,home_bike_v1,1591292759.0,cycling,True,True,ce619a2ab6804b9d906a16f111f53c44,False,cycling,Cycling Workout,264d04d0f0254163a802d756efec72f2,home_bike,1591291861,COMPLETE,Europe/London,,142408.37,2e7f260795124de1bd31f5eba41d2656,class,931,0,,,,,1591291728,1591295328,,,,Erik Jäger,2020-06-04 17:28,Thursday,evening,June-20,,
1591203581,home_bike_v1,1591205450.0,cycling,True,True,be08ccf142d0438eb80331116a2b3e9a,False,cycling,Cycling Workout,0550f53691f14da991373950dcb84b32,home_bike,1591203652,COMPLETE,Europe/Brussels,,540271.17,2e7f260795124de1bd31f5eba41d2656,class,1858,3,,,,,1591203581,1591210781,,,,Irène Scholz,2020-06-03 16:59,Wednesday,early afternoon,June-20,,
1590688393,home_bike_v1,1590689760.0,cycling,True,True,956a8822de9d43a3ba7dc4a3b6ec2e0d,False,cycling,Cycling Workout,ae05fe96af6b4a8cb70081d91dc4317d,home_bike,1590688562,COMPLETE,Europe/London,,184401.13,2e7f260795124de1bd31f5eba41d2656,class,1230,1,,,,,1590688393,1590691993,,,,Erik Jäger,2020-05-28 17:53,Thursday,evening,May-20,,
1590686813,home_bike_v1,1590688259.0,cycling,True,True,1a9c9cd6f9814d5fba3657741309caf0,False,cycling,Cycling Workout,02e22719e811448486ee3b61905bc235,home_bike,1590687061,COMPLETE,Europe/London,,235450.56,2e7f260795124de1bd31f5eba41d2656,class,1231,0,,,,,1590686813,1590690413,,,,Erik Jäger,2020-05-28 17:26,Thursday,evening,May-20,,
1590672021,web,1590672409.0,cycling,False,False,da00fd33b1ca4f5aa6957ad005036b9c,False,,Cycling Workout,da3d23e847124db49500f915232cac30,web,1590672039,COMPLETE,Europe/London,,0.0,2e7f260795124de1bd31f5eba41d2656,class,353,2,,,,,1590672021,1590675621,,,,Irène Scholz,2020-05-28 13:20,Thursday,early afternoon,May-20,,
1590663275,home_bike_v1,1590666350.0,cycling,True,True,bfa40610acb64d4194dd265799a1ebdd,False,cycling,Cycling Workout,74af2c1fe38c40769276985df8875f9e,home_bike,1590663652,COMPLETE,Europe/London,,797103.25,2e7f260795124de1bd31f5eba41d2656,class,3051,0,,,,,1590663275,1590666875,,,,Hannah Frankson,2020-05-28 10:54,Thursday,morning,May-20,,
1590512276,home_bike_v1,1590514250.0,cycling,True,True,08a40c9a454848c9a1fef62ed485579d,True,cycling,Cycling Workout,96842c4e65db45e18d75509a57d43783,home_bike,1590512451,COMPLETE,Europe/Brussels,,601371.58,2e7f260795124de1bd31f5eba41d2656,class,1951,0,,,,,1590512276,1590519476,,,,Irène Scholz,2020-05-26 16:57,Tuesday,early afternoon,May-20,,
1590440677,web,1590441937.0,cycling,False,False,4dfc6c251ae444f88883cef04a424091,False,,Cycling Workout,dc059bfab7d040098a7528516c1f6bea,web,1590440737,COMPLETE,Europe/Berlin,,0.0,2e7f260795124de1bd31f5eba41d2656,class,0,0,,,,,1590440677,1590447877,,,,Erik Jäger,2020-05-25 21:04,Monday,late night,May-20,,
1590084698,home_bike_v1,1590085560.0,cycling,True,True,d12cc59bde594185ad0f4ecc2fee0c3a,False,cycling,Cycling Workout,0d3aa6bab64141a18353e66372665d64,home_bike,1590084961,COMPLETE,Europe/London,,70822.86,2e7f260795124de1bd31f5eba41d2656,class,631,0,,,,,1590084698,1590088298,,,,Erik Jäger,2020-05-21 18:11,Thursday,evening,May-20,,
1590083193,home_bike_v1,1590084659.0,cycling,True,True,14ee3c84872241028b6491e8849431ab,True,cycling,Cycling Workout,e9cc457bfa6d4e63bebb32f5b88ad963,home_bike,1590083461,COMPLETE,Europe/London,,373198.43,2e7f260795124de1bd31f5eba41d2656,class,1231,0,,,,,1590083193,1590086793,,,,Erik Jäger,2020-05-21 17:46,Thursday,evening,May-20,,
1590082101,home_bike_v1,1590083160.0,cycling,True,True,567bd6c05e8b479cbcb08cd26e1ca9c4,False,cycling,Cycling Workout,10e13ab4f26f463d87b05636e93e18ff,home_bike,1590082262,COMPLETE,Europe/London,,123042.7,2e7f260795124de1bd31f5eba41d2656,class,931,0,,,,,1590082101,1590085701,,,,Erik Jäger,2020-05-21 17:28,Thursday,evening,May-20,,
1589993952,home_bike_v1,1589995850.0,cycling,True,True,3ad5d74cbf064acb9ded44e00b2f24b1,False,cycling,Cycling Workout,f6d1d55755f043ee96508b9669779f05,home_bike,1589994052,COMPLETE,Europe/London,,489776.64,2e7f260795124de1bd31f5eba41d2656,class,1886,5,,,,,1589993952,1589997552,,,,Irène Scholz,2020-05-20 16:59,Wednesday,early afternoon,May-20,,
1589907480,home_bike_v1,1589909451.0,cycling,True,True,824362a5de1747228f7858fed94718ce,False,cycling,Cycling Workout,b148b70f93d64efcb78577ad4d7d9024,home_bike,1589907652,COMPLETE,Europe/London,,497366.78,2e7f260795124de1bd31f5eba41d2656,class,1941,10,,,,,1589907480,1589911080,,,,Irène Scholz,2020-05-19 16:58,Tuesday,early afternoon,May-20,,
1589701435,home_bike_v1,1589702099.0,cycling,True,True,ec889f1163b14614b5e0ebb5527e8575,False,cycling,Cycling Workout,495f6ca6b1d044ae863b58ad7bb0ecfc,home_bike,1589701501,COMPLETE,Europe/London,,17644.69,2e7f260795124de1bd31f5eba41d2656,class,542,0,,,,,1589701435,1589705035,,,,Erik Jäger,2020-05-17 07:43,Sunday,morning,May-20,,
1589700088,home_bike_v1,1589701380.0,cycling,True,True,bdece79b0ed9487a9d0a5a6b0d64e53f,False,cycling,Cycling Workout,5cf2c2e130614e65866f6c59241765ba,home_bike,1589700181,COMPLETE,Europe/London,,267561.96,2e7f260795124de1bd31f5eba41d2656,class,1231,0,,,,,1589700088,1589703688,,,,Erik Jäger,2020-05-17 07:21,Sunday,morning,May-20,,
1589698582,home_bike_v1,1589700060.0,cycling,True,True,bbb5db03e87c473bbc166af6890e5724,False,cycling,Cycling Workout,cc66cd12ffde4694a6aa94a31a89c65a,home_bike,1589698862,COMPLETE,Europe/London,,254074.56,2e7f260795124de1bd31f5eba41d2656,class,1231,0,,,,,1589698582,1589702182,,,,Irène Scholz,2020-05-17 06:56,Sunday,morning,May-20,,
1589662286,web,1589663246.0,strength,False,False,38e8597550354998a2bcfae13dbcd896,False,,Strength Workout,8a0701672fc143c8b745a1acb9240ff8,web,1589662346,COMPLETE,Europe/London,,0.0,2e7f260795124de1bd31f5eba41d2656,class,0,0,,,,,1589662286,1589665886,,,,Oliver Lee,2020-05-16 20:51,Saturday,evening,May-20,,
1589557894,home_bike_v1,1589557998.0,cycling,True,True,0fbd14cf60404ee58874d8f42e201663,False,cycling,Cycling Workout,1fb964b06bdc4cf3826a07d37e9e58a9,home_bike,1589557955,COMPLETE,Europe/London,,0.0,2e7f260795124de1bd31f5eba41d2656,class,91,0,,,,,1589557894,1589561494,,,,Hannah Frankson,2020-05-15 15:51,Friday,early afternoon,May-20,,
1589477231,home_bike_v1,1589478625.0,cycling,True,True,ea0981a42e084fbba919921c4c7f7b35,False,cycling,Cycling Workout,f249155126bf49718d3b7807a5f81680,home_bike,1589477463,COMPLETE,Europe/London,,331003.67,2e7f260795124de1bd31f5eba41d2656,class,820,145,,,,,1589477231,1589480831,,,,Erik Jäger,2020-05-14 17:27,Thursday,evening,May-20,,
1589457481,web,1589458150.0,strength,False,False,f3454c233df746e79a033248386cd7d3,False,,Strength Workout,08e334e14da34493bbf3f8a9d3dc17a9,web,1589457569,COMPLETE,Europe/London,,0.0,2e7f260795124de1bd31f5eba41d2656,class,731,2,,,,,1589457481,1589461081,,,,Robin Arzón,2020-05-14 11:58,Thursday,morning,May-20,,
1589456168,web,1589456918.0,strength,False,False,85d6e3d91f7342119b66c60df1085fba,False,,Strength Workout,4ca37f882b2644788d33d06b472229fe,web,1589456249,COMPLETE,Europe/London,,0.0,2e7f260795124de1bd31f5eba41d2656,class,710,1,,,,,1589456168,1589459768,,,,Robin Arzón,2020-05-14 11:36,Thursday,morning,May-20,,
1588872621,home_bike_v1,1588874459.0,cycling,True,True,df948791b11c44dc822e4c2cb1ebfaf9,False,cycling,Cycling Workout,702f5cf729e042cabbeefa46e379dd9c,home_bike,1588872662,COMPLETE,Europe/Brussels,,577466.79,2e7f260795124de1bd31f5eba41d2656,class,1831,0,,,,,1588872621,1588879821,,,,Erik Jäger,2020-05-07 17:30,Thursday,evening,May-20,,
1588784316,home_bike_v1,1588786250.0,cycling,True,True,6fb4d93b59e949f88ed01323e532283d,False,cycling,Cycling Workout,fc698108965d435c9523c1ae2d082356,home_bike,1588784452,COMPLETE,Europe/Brussels,,569780.95,2e7f260795124de1bd31f5eba41d2656,class,1913,8,,,,,1588784316,1588791516,,,,Irène Scholz,2020-05-06 16:58,Wednesday,early afternoon,May-20,,
1588490484,home_bike_v1,1588491780.0,cycling,True,True,02ab04631e56459886d9f02a7e0b6496,False,cycling,Cycling Workout,47b3023a072d4faa890add18488b21df,home_bike,1588490580,COMPLETE,Europe/Brussels,,160653.76,2e7f260795124de1bd31f5eba41d2656,class,1231,0,,,,,1588490484,1588497684,,,,Irène Scholz,2020-05-03 07:21,Sunday,morning,May-20,,
1588489252,home_bike_v1,1588490459.0,cycling,True,True,73eed1aeb09b469f9ea4c0fabc318885,False,cycling,Cycling Workout,4cdc41fb2bb64b4095a8e2f607764b06,home_bike,1588489261,COMPLETE,Europe/Brussels,,245607.62,2e7f260795124de1bd31f5eba41d2656,class,1054,10,,,,,1588489252,1588496452,,,,Erik Jäger,2020-05-03 07:00,Sunday,morning,May-20,,
1588440640,web,1588442460.0,yoga,False,False,576cc448aa5d48fb8a6630f0a34a388c,False,,Yoga Workout,48cbd12b69384b489d9bd1ce22c8e313,web,1588440660,COMPLETE,Europe/Berlin,,0.0,2e7f260795124de1bd31f5eba41d2656,class,18,2,,,,,1588440640,1588447840,,,,Kristin McGee,2020-05-02 17:30,Saturday,evening,May-20,,
1588433359,home_bike_v1,1588435259.0,cycling,True,True,e16edcfd8904459ca8d9d444a1a0f7ef,False,cycling,Cycling Workout,78cdad18b52440068486c600336536ec,home_bike,1588433460,COMPLETE,Europe/Brussels,,481988.75,2e7f260795124de1bd31f5eba41d2656,class,1831,0,,,,,1588433359,1588440559,,,,Erik Jäger,2020-05-02 15:29,Saturday,early afternoon,May-20,,
1588366548,home_bike_v1,1588368660.0,cycling,True,True,8c674cc6f8fb412fb28bd14b9e1c507f,False,cycling,Cycling Workout,81baca7e652642779dd592a9d44a16d9,home_bike,1588366861,COMPLETE,Europe/Brussels,,474758.36,2e7f260795124de1bd31f5eba41d2656,class,1802,0,,,,,1588366548,1588373748,,,,Cody Rigsby,2020-05-01 20:55,Friday,evening,May-20,,
1588338551,home_bike_v1,1588338578.0,cycling,True,True,b296e57ef15a4e68ab071474ce84720e,False,cycling,Cycling Workout,d35914d3a5b140a4b18bdba6516ed790,home_bike,1588338554,COMPLETE,Europe/Brussels,,0.0,2e7f260795124de1bd31f5eba41d2656,class,0,0,,,,,1588338551,1588345751,,,,Tunde Oyeneyin,2020-05-01 13:09,Friday,early afternoon,May-20,,
1588334316,home_bike_v1,1588337150.0,cycling,True,True,30fe44a044dd46339d0134676c7061dd,True,cycling,Cycling Workout,4f4711da080b4966b3e60560ab26c783,home_bike,1588334452,COMPLETE,Europe/Brussels,,825509.36,2e7f260795124de1bd31f5eba41d2656,class,2772,20,,,,,1588334316,1588341516,,,,Irène Scholz,2020-05-01 11:58,Friday,morning,May-20,,
1588270421,home_bike_v1,1588271100.0,cycling,True,True,8ec877ef0d3a4280b1abd10ff0a167d4,False,cycling,Cycling Workout,c38c8c6ee5b84183a285f774590c184c,home_bike,1588270500,COMPLETE,Europe/Brussels,,24025.18,2e7f260795124de1bd31f5eba41d2656,class,631,0,,,,,1588270421,1588277621,,,,Erik Jäger,2020-04-30 18:13,Thursday,evening,April-20,,
1588269089,home_bike_v1,1588270379.0,cycling,True,True,ac1afa58b1ac436fa38b949d029e2a8a,False,cycling,Cycling Workout,5a0fbf2bbdf2474eaad8191d4b4ae447,home_bike,1588269180,COMPLETE,Europe/Brussels,,366225.76,2e7f260795124de1bd31f5eba41d2656,class,1228,3,,,,,1588269089,1588276289,,,,Erik Jäger,2020-04-30 17:51,Thursday,evening,April-20,,
1588267692,home_bike_v1,1588269059.0,cycling,True,True,0def9d24662442bfaa54cb24ffadcf84,False,cycling,Cycling Workout,b2a605626cb3455e9461e338c71215b8,home_bike,1588267861,COMPLETE,Europe/Brussels,,336319.02,2e7f260795124de1bd31f5eba41d2656,class,1231,0,,,,,1588267692,1588274892,,,,Erik Jäger,2020-04-30 17:28,Thursday,evening,April-20,,
1588161357,home_bike_v1,1588163459.0,cycling,True,True,850f2ea4b4a44b418ea73382bb90c56b,False,cycling,Cycling Workout,2d80f2c1a6644ac69041c294bd218cf0,home_bike,1588161660,COMPLETE,Europe/Brussels,,521906.54,2e7f260795124de1bd31f5eba41d2656,class,1771,0,,,,,1588161357,1588168557,,,,Sam Yo,2020-04-29 11:55,Wednesday,morning,April-20,,
1588092974,home_bike_v1,1588095050.0,cycling,True,True,f67ce776a41d4301b0230b99fc0ca203,False,cycling,Cycling Workout,3efc1168cab84c16a609f97664cfbff7,home_bike,1588093250,COMPLETE,Europe/Brussels,,534848.86,2e7f260795124de1bd31f5eba41d2656,class,2068,1,,,,,1588092974,1588100174,,,,Irène Scholz,2020-04-28 16:56,Tuesday,early afternoon,April-20,,
1587967169,home_bike_v1,1587969029.0,cycling,True,True,dce19c128dba49cebf183f861d85248a,False,cycling,Cycling Workout,96367a15b7964f1abe62978573eaaaab,home_bike,1587967230,COMPLETE,Europe/Brussels,,368778.52,2e7f260795124de1bd31f5eba41d2656,class,1831,0,,,,,1587967169,1587974369,,,,Erik Jäger,2020-04-27 05:59,Monday,early morning,April-20,,
1587887003,home_bike_v1,1587888000.0,cycling,True,True,901eeff739214c739debaf48c39251ea,False,cycling,Cycling Workout,9fcbb62fa77746f99baae7273c5596ba,home_bike,1587887101,COMPLETE,Europe/Brussels,,111214.55,2e7f260795124de1bd31f5eba41d2656,class,931,0,,,,,1587887003,1587894203,,,,Irène Scholz,2020-04-26 07:43,Sunday,morning,April-20,,
1587885690,home_bike_v1,1587886979.0,cycling,True,True,2b5803c428b940db8160425f32f43ab8,False,cycling,Cycling Workout,14c3960f9ce94baf9020bbd285b208f6,home_bike,1587885781,COMPLETE,Europe/Brussels,,287510.05,2e7f260795124de1bd31f5eba41d2656,class,0,0,,,,,1587885690,1587892890,,,,Irène Scholz,2020-04-26 07:21,Sunday,morning,April-20,,
1587883995,home_bike_v1,1587885659.0,cycling,True,True,585a4abe81da4092a8d68f53854d4f57,False,cycling,Cycling Workout,af1f11dabcc24fbebb24efb271ad4524,home_bike,1587884461,COMPLETE,Europe/Brussels,,304641.17,2e7f260795124de1bd31f5eba41d2656,class,1231,0,,,,,1587883995,1587891195,,,,Erik Jäger,2020-04-26 06:53,Sunday,morning,April-20,,
1587725769,home_bike_v1,1587728760.0,cycling,True,True,be858837e42246b096bf33aac19457de,False,cycling,Cycling Workout,4754266dfa494fb7a71c2da24fd9a286,home_bike,1587726061,COMPLETE,Europe/Brussels,,755016.71,2e7f260795124de1bd31f5eba41d2656,class,2731,0,,,,,1587725769,1587732969,,,,Ben Alldis,2020-04-24 10:56,Friday,morning,April-20,,
1587665365,home_bike_v1,1587666000.0,cycling,True,True,312850beb6a5443d8c268c0b913382fb,False,cycling,Cycling Workout,d23ca47ea0104b9ea036ff1578167068,home_bike,1587665402,COMPLETE,Europe/Brussels,,41121.11,2e7f260795124de1bd31f5eba41d2656,class,601,0,,,,,1587665365,1587672565,,,,Erik Jäger,2020-04-23 18:09,Thursday,evening,April-20,,
1587664324,home_bike_v1,1587665284.0,cycling,True,True,b857244be7354b38ad2b41ba5130c528,False,cycling,Cycling Workout,08c020fe9e9743af8f6cad717ea1c090,home_bike,1587664346,COMPLETE,Europe/Brussels,,224481.34,2e7f260795124de1bd31f5eba41d2656,class,841,0,,,,,1587664324,1587671524,,,,Erik Jäger,2020-04-23 17:52,Thursday,evening,April-20,,
1587662629,home_bike_v1,1587664260.0,cycling,True,True,ab2ce0819008485b994ff94008626ec4,False,cycling,Cycling Workout,c860402ba7d14a7cac9ccb2b735bf92b,home_bike,1587663061,COMPLETE,Europe/Brussels,,351823.33,2e7f260795124de1bd31f5eba41d2656,class,1230,1,,,,,1587662629,1587669829,,,,Erik Jäger,2020-04-23 17:23,Thursday,evening,April-20,,
1587578002,home_bike_v1,1587580260.0,cycling,True,True,5e3ab5c6606e4d718aaa6e6ae1b1c67e,False,cycling,Cycling Workout,92bc8719ca2e465e9893264080d4486b,home_bike,1587578461,COMPLETE,Europe/Brussels,,539797.11,2e7f260795124de1bd31f5eba41d2656,class,1831,0,,,,,1587578002,1587585202,,,,Hannah Frankson,2020-04-22 17:53,Wednesday,evening,April-20,,
1587571109,web,1587572302.0,strength,False,False,7e3188f93a864b738a29fbcb13c2f58e,False,,Strength Workout,7d80fd5e1afc4949807ae5cba66263ef,web,1587571291,COMPLETE,Europe/Berlin,,0.0,2e7f260795124de1bd31f5eba41d2656,class,629,3,,,,,1587571109,1587578309,,,,Oliver Lee,2020-04-22 15:58,Wednesday,early afternoon,April-20,,
1587362405,home_bike_v1,1587364265.0,cycling,True,True,6ffafa5ab04d4cc092db5487cc2cd419,False,cycling,Cycling Workout,891964b54ad24c13a029aeb30b8f425f,home_bike,1587362466,COMPLETE,Africa/Algiers,,437906.35,2e7f260795124de1bd31f5eba41d2656,class,1829,2,,,,,1587362405,1587366005,,,,Erik Jäger,2020-04-20 06:00,Monday,early morning,April-20,,
1587283248,home_bike_v1,1587283548.0,stretching,False,False,c7c86bc0fab74d11af408b918d58cf4d,False,,Stretching Workout,6f0ed407711a4db0b9e494c44bfed862,home_bike,1587283251,COMPLETE,Africa/Algiers,,0.0,2e7f260795124de1bd31f5eba41d2656,class,271,0,,,,,1587283248,1587286848,,,,Erik Jäger,2020-04-19 08:00,Sunday,morning,April-20,,
1587282305,home_bike_v1,1587282900.0,cycling,True,True,a72248df1c234305a9ef1383a62507fc,True,cycling,Cycling Workout,a68ab76dbfb64b6a85ff8b136ae2bb92,home_bike,1587282603,COMPLETE,Africa/Algiers,,27961.67,2e7f260795124de1bd31f5eba41d2656,class,271,0,,,,,1587282305,1587285905,,,,Irène Scholz,2020-04-19 07:45,Sunday,morning,April-20,,
1587279260,home_bike_v1,1587280860.0,cycling,True,True,7f1dadbc47194de180f94b51e5cf4555,False,cycling,Cycling Workout,ea2a8b26649147faa83f2727ad5aee71,home_bike,1587279660,COMPLETE,Africa/Algiers,,295303.36,2e7f260795124de1bd31f5eba41d2656,class,1232,0,,,,,1587279260,1587282860,,,,Irène Scholz,2020-04-19 06:54,Sunday,morning,April-20,,
1587223756,home_bike_v1,1587225660.0,cycling,True,True,af2d144f4a154ebba535049b3b7805c3,False,cycling,Cycling Workout,4f5642e9813f4713a23ff9a60f4df3e3,home_bike,1587223860,COMPLETE,Africa/Algiers,,447772.57,2e7f260795124de1bd31f5eba41d2656,class,1831,0,,,,,1587223756,1587227356,,,,Erik Jäger,2020-04-18 15:29,Saturday,early afternoon,April-20,,
1587139299,home_bike_v1,1587139487.0,cycling,True,True,4b65f37b28254db89faae06f89d1e2b9,False,cycling,Cycling Workout,beee6c6e19ba47f1a5a040e245391f5f,home_bike,1587139360,COMPLETE,Africa/Algiers,,19.66,2e7f260795124de1bd31f5eba41d2656,class,181,0,,,,,1587139299,1587142899,,,,Irène Scholz,2020-04-17 16:01,Friday,early afternoon,April-20,,
1587061077,home_bike_v1,1587061859.0,cycling,True,True,d3b7787a1f9d44d289bbea34d64d7edd,False,cycling,Cycling Workout,88b18a8733a24e09a9eddb7dc05cc7ca,home_bike,1587061260,COMPLETE,Africa/Algiers,,42198.99,2e7f260795124de1bd31f5eba41d2656,class,631,0,,,,,1587061077,1587064677,,,,Erik Jäger,2020-04-16 18:17,Thursday,evening,April-20,,
1587059642,home_bike_v1,1587060960.0,cycling,True,True,995e554970b1432c9e178836b6861ae5,False,cycling,Cycling Workout,d53d9f095611496b84e110145edb9db1,home_bike,1587059761,COMPLETE,Africa/Algiers,,340320.5,2e7f260795124de1bd31f5eba41d2656,class,1231,0,,,,,1587059642,1587063242,,,,Erik Jäger,2020-04-16 17:54,Thursday,evening,April-20,,
1587057685,home_bike_v1,1587059437.0,cycling,True,True,30286bc465dc4bfc8117a42e29e01051,False,cycling,Cycling Workout,0643aca88c164f588e999fbcf850133f,home_bike,1587058260,COMPLETE,Africa/Algiers,,282463.47,2e7f260795124de1bd31f5eba41d2656,class,1201,0,,,,,1587057685,1587061285,,,,Erik Jäger,2020-04-16 17:21,Thursday,evening,April-20,,
1586757641,home_bike_v1,1586759501.0,cycling,True,True,fdfaca117fdb444387e71a95db35cbf0,False,cycling,Cycling Workout,df44141bc25848df9285835487233a65,home_bike,1586757702,COMPLETE,Africa/Algiers,,396187.54,2e7f260795124de1bd31f5eba41d2656,class,1831,0,,,,,1586757641,1586761241,,,,Erik Jäger,2020-04-13 06:00,Monday,early morning,April-20,,
1586452782,web,1586453875.0,strength,False,False,7b701e28e72b473cbf7cc3408934e690,False,,Strength Workout,857c09e2bf834155806de5a3dbbba6fc,web,1586452860,COMPLETE,Europe/Berlin,,0.0,2e7f260795124de1bd31f5eba41d2656,class,1067,3,,,,,1586452782,1586459982,,,,Chase Tucker,2020-04-09 17:19,Thursday,evening,April-20,,
1586084019,web,1586085194.0,strength,False,False,d9334eb27e37420bbdc73fac5daa3439,False,,Strength Workout,c0437db2d3f74d38ab2d96c7af7e0aa6,web,1586084094,COMPLETE,Europe/London,,0.0,2e7f260795124de1bd31f5eba41d2656,class,409,8,,,,,1586084019,1586087619,,,,Irène Scholz,2020-04-05 10:53,Sunday,morning,April-20,,
1586083863,web,1586084003.0,strength,False,False,3c0f59e60523401d855789643ff5cdd5,False,,Strength Workout,2c546ec5398c48b7ac89425c3745148a,web,1586083940,COMPLETE,Europe/London,,0.0,2e7f260795124de1bd31f5eba41d2656,class,115,4,,,,,1586083863,1586087463,,,,Hannah Frankson,2020-04-05 10:51,Sunday,morning,April-20,,
1585927900,web,1585929384.0,strength,False,False,395b1e2e84134da1ad382d5354f5120a,False,,Strength Workout,61dd5cb215d04541ba16b41f71328b77,web,1585928032,COMPLETE,Europe/London,,0.0,2e7f260795124de1bd31f5eba41d2656,class,1405,2,,,,,1585927900,1585931500,,,,Jess Sims,2020-04-03 15:31,Friday,early afternoon,April-20,,
1585838079,home_bike_v1,1585839350.0,cycling,True,True,b20a936337e94cb78cde2e05c3ff6bc3,False,cycling,Cycling Workout,f8ab37324034485c87d783103f8320b8,home_bike,1585838153,COMPLETE,Europe/London,,286458.37,2e7f260795124de1bd31f5eba41d2656,class,0,0,,,,,1585838079,1585841679,,,,Kendall Toole,2020-04-02 14:34,Thursday,early afternoon,April-20,,
1585837667,home_bike_v1,1585837688.0,cycling,True,True,12ffd3b41af94386b7743bf9544f0601,False,cycling,Cycling Workout,95142e0d73fe4e38868fb67b175845d7,home_bike,1585837669,COMPLETE,Europe/London,,0.0,2e7f260795124de1bd31f5eba41d2656,class,0,0,,,,,1585837667,1585841267,,,,Kendall Toole,2020-04-02 14:27,Thursday,early afternoon,April-20,,
1583494915,web,1583497987.0,cycling,False,False,7ba8ac6bcf054cb6972c7cac815f7b0b,False,,Cycling Workout,fe2e109ca3484e3e84fa06922009fda6,web,1583494991,COMPLETE,America/New_York,,0.0,2e7f260795124de1bd31f5eba41d2656,class,1585,2,,,,,1583494915,1583476915,,,,Cody Rigsby,2020-03-06 11:41,Friday,morning,March-20,,
1582209804,web,1582210900.0,cycling,False,False,72f115fd18344a6fa0887a7661e9e6a7,False,,Cycling Workout,39b1f693c8344e0984a46da40763ee6f,web,1582209926,COMPLETE,America/New_York,,0.0,2e7f260795124de1bd31f5eba41d2656,class,1034,2,,,,,1582209804,1582191804,,,,Hannah Frankson,2020-02-20 14:43,Thursday,early afternoon,February-20,,
1582207990,web,1582209607.0,cycling,False,False,f27d62e9e3b34141a8a7993083e8632b,False,,Cycling Workout,8d6d2d50c1f94676b57770cfd854c72d,web,1582208072,COMPLETE,America/New_York,,0.0,2e7f260795124de1bd31f5eba41d2656,class,1230,9,,,,,1582207990,1582189990,,,,Erik Jäger,2020-02-20 14:13,Thursday,early afternoon,February-20,,
1582114336,web,1582115783.0,cycling,False,False,72842cb6d61840159dc9354421000311,False,,Cycling Workout,50557606d5e74661813ed6f9e23c94ef,web,1582114411,COMPLETE,America/New_York,,0.0,2e7f260795124de1bd31f5eba41d2656,class,1412,1,,,,,1582114336,1582096336,,,,Denis Morton,2020-02-19 12:12,Wednesday,early afternoon,February-20,,
1579801845,web,1579802486.0,stretching,False,False,8a7eabc4967040b5a57d337f5138f30c,False,,Stretching Workout,d57c16ba0a5e45b2bc357e0715fc5226,web,1579801858,COMPLETE,America/New_York,,0.0,2e7f260795124de1bd31f5eba41d2656,class,86,2,,,,,1579801845,1579783845,,,,Emma Lovewell,2020-01-23 17:50,Thursday,evening,January-20,,
1579168903,web,1579170763.0,cycling,False,False,f667596cf756413c81f07eb5a9179e2b,False,,Cycling Workout,37151f96c71e4dd3a1b7731c24a4e292,web,1579168963,COMPLETE,America/New_York,,0.0,2e7f260795124de1bd31f5eba41d2656,class,24,1,,,,,1579168903,1579150903,,,,Irène Scholz,2020-01-16 10:01,Thursday,morning,January-20,,
1578413248,web,1578413688.0,stretching,False,False,36eaa054e90440e189760a6d525e9176,False,,Stretching Workout,578d831d70374b39a1062069da625903,web,1578413400,COMPLETE,America/New_York,,0.0,2e7f260795124de1bd31f5eba41d2656,class,323,23,,,,,1578413248,1578395248,,,,Irène Scholz,2020-01-07 16:07,Tuesday,early afternoon,January-20,,
1578227891,web,1578228096.0,cycling,False,False,ab54e011bfa2416899b3b58d3919cb64,False,,Cycling Workout,d2cc951440e045a1990ea0d15265a23e,web,1578227970,COMPLETE,America/New_York,,0.0,2e7f260795124de1bd31f5eba41d2656,class,165,14,,,,,1578227891,1578209891,,,,Irène Scholz,2020-01-05 12:38,Sunday,early afternoon,January-20,,
1578227467,web,1578227826.0,cycling,False,False,09c6a269f24e4ea498d66918bc2c9993,False,,Cycling Workout,1f680aff159f4d7a9a1a3b3c89eab641,web,1578227560,COMPLETE,America/New_York,,0.0,2e7f260795124de1bd31f5eba41d2656,class,301,11,,,,,1578227467,1578209467,,,,Irène Scholz,2020-01-05 12:31,Sunday,early afternoon,January-20,,
