created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,instructor_name,workout_timestamp,workout: day of week,workout: time of day,workout: month and year,service_id,ride
1643860693,web,1643861105.0,strength,False,False,0fb64c6ef6b148b4a24b2aa2a4488555,False,,Strength Workout,7573bf3db462408c8262c3b42c41a3eb,web,1643860709,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,407.0,1.0,,,1643860693,1643860693,,,,Rad Lopez,2022-02-03 03:58,Thursday,early morning,February-22,,
1643751314,web,1643754130.0,running,False,False,85953828857049359d92c288f0ab5608,False,,Running Workout,151198ae4166429c8ee7e8d354eeea2d,web,1643751391,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,2793.0,19.0,,,1643751314,1643751314,,,,Jeffrey McEachern,2022-02-01 21:35,Tuesday,late night,February-22,,
1643750564,web,1643751282.0,running,False,False,faa091f350d642848bf28353fb6950d2,False,,Running Workout,fac5a18a00354771aec8bcf1eb52642d,web,1643750639,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,697.0,2.0,,,1643750564,1643750564,,,,Robin Arzón,2022-02-01 21:22,Tuesday,late night,February-22,,
1643750475,web,1643750560.0,running,False,False,6106a4ef65e74e2bb45e704dcd89a629,False,,Running Workout,a350758fda644eccae48258909008ada,web,1643750556,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,75.0,6.0,,,1643750475,1643750475,,,,Robin Arzón,2022-02-01 21:21,Tuesday,late night,February-22,,
1643746568,iPhone,1643748016.0,walking,False,False,2e3ff3810eeb46d399eb3818be6790eb,False,,Walking Workout,2f11905fd14e4c96ab9eae9f4b593969,iOS_app,1643746597,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,977.0,0.0,,,1643746568,1643746568,,,,Becs Gentry,2022-02-01 20:16,Tuesday,evening,February-22,,
1643746256,iPhone,1643747516.0,walking,False,False,c0a7f46b181f49f380a708c842e695cf,False,,Walking Workout,2a273123dcaa45cf983509c2ee09412a,iOS_app,1643746316,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,47.0,4.0,,,1643746256,1643746256,,,,Becs Gentry,2022-02-01 20:10,Tuesday,evening,February-22,,
1643744762,iPhone,1643746072.0,walking,False,False,f9ac54caf5d34e12a8694d718f63873b,False,,Walking Workout,5e37ded7f5564c5db8ae71fb9a520528,iOS_app,1643744851,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,1389.0,1.0,,,1643744762,1643744762,,,,Kirsten Ferguson,2022-02-01 19:46,Tuesday,evening,February-22,,
1643699507,web,1643699905.0,strength,False,False,9e0af3e33cc34e31a46ded5eb1fb90b2,False,,Strength Workout,bd67ae5c736648a7833c3f0a8d61cb58,web,1643699536,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,382.0,1.0,,,1643699507,1643699507,,,,Rad Lopez,2022-02-01 07:11,Tuesday,morning,February-22,,
1643643391,web,1643644259.0,running,False,False,3356c8a699d34c259c0ade7c6a9fe381,False,,Running Workout,d3ad2d5dc3bf49e4a636b2a93a6a1a93,web,1643643466,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,871.0,2.0,,,1643643391,1643643391,,,,Jeffrey McEachern,2022-01-31 15:36,Monday,early afternoon,January-22,,
1643642527,web,1643643383.0,running,False,False,177ee58398e14a76a07c5330d50a9ef2,False,,Running Workout,1c532794ac8547b9917dc5e5b8370bfa,web,1643642601,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,690.0,0.0,,,1643642527,1643642527,,,,Jeffrey McEachern,2022-01-31 15:22,Monday,early afternoon,January-22,,
1643629794,web,1643629942.0,running,False,False,df9050cd782b42f9886091ca86999a7e,False,,Running Workout,0bd1abe702eb4042a775a8c1fb745e8d,web,1643629822,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,197.0,11.0,,,1643629794,1643629794,,,,Tobias Heinze,2022-01-31 11:49,Monday,morning,January-22,,
1643619774,web,1643620333.0,running,False,False,d612cef4a56a45b0bf677dda93b766be,False,,Running Workout,f2cb670a0f0e43d79590f3c5239e9b97,web,1643619851,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,456.0,27.0,,,1643619774,1643619774,,,,Adrian Williams,2022-01-31 09:02,Monday,morning,January-22,,
1643616720,web,1643619766.0,running,False,False,9adbfb697f9247f6b4936a8ce7b467a7,False,,Running Workout,36839b1fc1d245a2a13dcfe30f6d5268,web,1643616801,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,2169.0,31.0,,,1643616720,1643616720,,,,Kirsten Ferguson,2022-01-31 08:12,Monday,morning,January-22,,
1643612458,iPhone,1643612787.0,stretching,False,False,4302aa866a2846dc99c4cad245ef13e1,False,,Stretching Workout,d9adee92475b43058902a15e7f73c07f,iOS_app,1643612487,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,326.0,0.0,,,1643612458,1643612458,,,,Marcel Maurer,2022-01-31 07:00,Monday,morning,January-22,,
1643569166,web,1643569182.0,strength,False,False,ab698dbfefeb4e2299391e25a7aac600,False,,Strength Workout,288f7d7ded5540f2b9730b7bc0aca0c8,web,1643569182,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,,,,,1643569166,1643569166,,,,Rad Lopez,2022-01-30 18:59,Sunday,evening,January-22,,
1643215992,web,1643216061.0,running,False,False,f3a6517f14834da8a96114fe5f31e5be,False,,Running Workout,0abf22fd16b2465cbc9acaf8983b9a09,web,1643216040,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,55.0,10.0,,,1643215992,1643215992,,,,Becs Gentry,2022-01-26 16:53,Wednesday,early afternoon,January-22,,
1643215973,web,1643217232.0,running,False,False,01b24dfc75c242f7ac17f951ca3d4858,False,,Running Workout,52f6d7cbfe54454b9d71432056ed9e8b,web,1643216032,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,,,,,1643215973,1643215973,,,,Chase Tucker,2022-01-26 16:52,Wednesday,early afternoon,January-22,,
1643215670,web,1643215970.0,running,False,False,b8d7159bfca64ef6ac7382b1b68db468,False,,Running Workout,2b9eda6687604fe9a82c2efb497e6780,web,1643215728,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,280.0,13.0,,,1643215670,1643215670,,,,Chase Tucker,2022-01-26 16:47,Wednesday,early afternoon,January-22,,
1643215277,web,1643215658.0,running,False,False,f7136229de5543f9bbf5a2f499ca4061,False,,Running Workout,eb5a0fcf1b6d4839a054ddb157e34d21,web,1643215333,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,373.0,4.0,,,1643215277,1643215277,,,,Marcel Dinkins,2022-01-26 16:41,Wednesday,early afternoon,January-22,,
1643214562,web,1643216116.0,running,False,False,57c19b04afe748bfa9d078adea2be1f3,False,,Running Workout,2aeebc0b407544bab20f451ad5ad0136,web,1643216075,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,47.0,11.0,,,1643214562,1643214562,,,,Chase Tucker,2022-01-26 16:29,Wednesday,early afternoon,January-22,,
1643214020,web,1643215216.0,running,False,False,eeddada01d984e2e9c239aeb5078c307,False,,Running Workout,5f5feaed02b44be4a67b778328fd7901,web,1643214094,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,964.0,11.0,,,1643214020,1643214020,,,,Matty Maggiacomo,2022-01-26 16:20,Wednesday,early afternoon,January-22,,
1643206970,iPhone,1643207153.0,cycling,False,False,af522bee109e42adae0ee891bce661c1,False,,Cycling Workout,127fbb05c3ab40feb90e5587b6757ce5,iOS_app,1643207000,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,152.0,14.0,,,1643206970,1643206970,,,,Cody Rigsby,2022-01-26 14:22,Wednesday,early afternoon,January-22,,
1643183328,iPhone,1643183417.0,running,False,False,7980d3bc5f1d47f583583ae22abdbf35,False,,Running Workout,bfa773d67efe43d5b0d7703f1de81c63,iOS_app,1643183417,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,58.0,1.0,,,1643183328,1643183328,,,,Becs Gentry,2022-01-26 07:48,Wednesday,morning,January-22,,
1643045915,iPhone,1643046154.0,cycling,False,False,fc2f4b0bb6fe44d2babc059a69a5daa1,False,,Cycling Workout,3cf3a0e54d36414b9cbb0c85a8b5ec01,iOS_app,1643045944,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,235.0,1.0,,,1643045915,1643045915,,,,Erik Jäger,2022-01-24 17:38,Monday,evening,January-22,,
1643045709,web,1643045893.0,cycling,False,False,deadc7bf2cd34d9bb237903b764cdb12,False,,Cycling Workout,3cf3a0e54d36414b9cbb0c85a8b5ec01,web,1643045733,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,167.0,12.0,,,1643045709,1643045709,,,,Erik Jäger,2022-01-24 17:35,Monday,evening,January-22,,
1643037862,web,1643038830.0,running,False,False,01cd18c971da424b971b34677f62736b,False,,Running Workout,54ee92f47c3946b0be345b6e1de6b7aa,web,1643037937,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,1075.0,4.0,,,1643037862,1643037862,,,,Jeffrey McEachern,2022-01-24 15:24,Monday,early afternoon,January-22,,
1643035369,web,1643037713.0,running,False,False,9700cb3e360d454a930458026dd226fa,False,,Running Workout,1fd57e09d09341258f9ccda4b3624a6f,web,1643035442,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,1369.0,1.0,,,1643035369,1643035369,,,,Jeffrey McEachern,2022-01-24 14:42,Monday,early afternoon,January-22,,
1643035325,web,1643037185.0,running,False,False,4813aed3164c483b8316335fdcbf7c7a,False,,Running Workout,4f178dbfb86f49d88b2b464933c1b8d2,web,1643035385,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,35.0,1.0,,,1643035325,1643035325,,,,Tobias Heinze,2022-01-24 14:42,Monday,early afternoon,January-22,,
1643030762,web,1643032829.0,running,False,False,3e5a8a510ea84642aaa9f95fb90841ac,False,,Running Workout,e9da756e464b4818bc07595d8e888fd1,web,1643030837,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,2031.0,4.0,,,1643030762,1643030762,,,,Becs Gentry,2022-01-24 13:26,Monday,early afternoon,January-22,,
1643020575,web,1643021556.0,walking,False,False,03e4894f070745d3a3b10b201d70acca,False,,Walking Workout,143275f2e64e42cf9e03be36bf1d0688,web,1643021110,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,458.0,3.0,,,1643020575,1643020575,,,,Kirsten Ferguson,2022-01-24 10:36,Monday,morning,January-22,,
1643018036,web,1643018222.0,running,False,False,d85a621265bb47c593dc831ee0f9841c,False,,Running Workout,315a91457c3e4b6c8d3a71230c7b86a9,web,1643018082,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,190.0,1.0,,,1643018036,1643018036,,,,Tobias Heinze,2022-01-24 09:53,Monday,morning,January-22,,
1642956627,prism,1642958700.0,running,False,True,3527438f35b34e6bb730b7494cd50615,False,running,Running Workout,583f0da1d59a4a2e8e92fd3ee60937de,home_tread,1642956898,COMPLETE,UTC,,556512.95,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,2020.0,0.0,,,1642956627,1642956627,,,,Adrian Williams,2022-01-23 16:50,Sunday,early afternoon,January-22,,
1642945575,iPhone,1642946806.0,running,False,False,330906f091aa4a28926b16c57ee7f554,False,,Running Workout,2b1e63c3b56b4231abf78ae13402a568,iOS_app,1642945664,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,995.0,7.0,,,1642945575,1642945575,,,,Marcel Maurer,2022-01-23 13:46,Sunday,early afternoon,January-22,,
1642918654,web,1642919015.0,stretching,False,False,f40cca0e29c24038a57e8f666041ca92,False,,Stretching Workout,4e112686e039465cbe1439e7db294619,web,1642918670,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,357.0,1.0,,,1642918654,1642918654,,,,Irène Scholz,2022-01-23 06:17,Sunday,morning,January-22,,
1642917899,web,1642918637.0,strength,False,False,97c8ecfd9c46405eb7d1cdb785b87f24,False,,Strength Workout,694aa9bf450242a2b07b8f1ecb680616,web,1642917973,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,734.0,1.0,,,1642917899,1642917899,,,,Irène Scholz,2022-01-23 06:04,Sunday,morning,January-22,,
1642854542,iPhone,1642855172.0,running,False,False,5ce3bf2c05824be09f4e2a82c8cb6967,False,,Running Workout,244268ec8cd24b60b6f62d72ec48c922,iOS_app,1642854632,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,623.0,1.0,,,1642854542,1642854542,,,,Adrian Williams,2022-01-22 12:29,Saturday,early afternoon,January-22,,
1642852871,iPhone,1642854522.0,running,False,False,c1dacf1d8d41418d9965c7b8e18c758b,False,,Running Workout,1a3c2ab684e84c6686eca2ef5f2cc272,iOS_app,1642852960,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,1355.0,1.0,,,1642852871,1642852871,,,,Jess King,2022-01-22 12:01,Saturday,early afternoon,January-22,,
1642842572,web,1642843292.0,strength,False,False,9dbe9aa330b247d0b8c54a6229878d70,False,,Strength Workout,ad936bee984c4a2f99e4e085267cde70,web,1642842648,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,714.0,2.0,,,1642842572,1642842572,,,,Irène Scholz,2022-01-22 09:09,Saturday,morning,January-22,,
1642840838,prism,1642842098.0,running,False,True,1131e0d5e633400e83d419bd00f8b663,True,running,Running Workout,0fd4b59a40db488db5f2ceafd16bb779,home_tread,1642840896,COMPLETE,UTC,,405152.23,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,1386.0,1.0,,,1642840838,1642840838,,,,Daniel McKenna,2022-01-22 08:40,Saturday,morning,January-22,,
1642838465,prism,1642840325.0,walking,False,True,dbe4a6e00e6c413eb20e998f81792855,True,running,Walking Workout,5d8664e08c0644b78849ac52904feaa0,home_tread,1642838524,COMPLETE,UTC,,401762.64,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,2004.0,1.0,,,1642838465,1642838465,,,,Jess Sims,2022-01-22 08:01,Saturday,morning,January-22,,
1642612215,iPhone,1642612844.0,cycling,False,False,9ac117d01dff41c7bdd6967715e6c147,False,,Cycling Workout,28e524aeeb1f4869ae44b8e8b7f3195d,iOS_app,1642612244,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,752.0,1.0,,,1642612215,1642612215,,,,Cliff Dwenger,2022-01-19 17:10,Wednesday,evening,January-22,,
1642590567,web,1642590646.0,walking,False,False,52d08a9c3f5f4bcda91f3abfd85245e1,False,,Walking Workout,d09201146d0445f99ec90e07616c8551,web,1642590583,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,72.0,3.0,,,1642590567,1642590567,,,,Susie Chan,2022-01-19 11:09,Wednesday,morning,January-22,,
1642589194,iPhone,1642589667.0,walking,False,False,bec5361a8e1c4a18b1b959e1eef375be,False,,Walking Workout,36a35fe14b6d439887caacb5975e37f7,iOS_app,1642589257,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,340.0,3.0,,,1642589194,1642589194,,,,Jermaine Johnson,2022-01-19 10:46,Wednesday,morning,January-22,,
1642587158,iPhone,1642588447.0,running,False,False,1dfb7ad3d9f641dd9e6895856060f8b1,False,,Running Workout,a7d17d533f0842bca95da27e7f98b624,iOS_app,1642587247,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,1413.0,1.0,,,1642587158,1642587158,,,,Joslyn Thompson Rule,2022-01-19 10:12,Wednesday,morning,January-22,,
1642581403,iPhone,1642586722.0,running,False,False,d43c041d82a14ea48d5eb0d52bea8238,False,,Running Workout,92f532aa058f4125b8e025f821709861,iOS_app,1642581538,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,1245.0,4.0,,,1642581403,1642581403,,,,Becs Gentry,2022-01-19 08:36,Wednesday,morning,January-22,,
1642540470,web,1642540809.0,meditation,False,False,1f7dcfab582642afb4058fd63afc3ac9,False,,Meditation Workout,6dd27fb7f8c04475b3a6276822fb0bb3,web,1642540486,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,341.0,2.0,,,1642540470,1642540470,,,,Ross Rayburn,2022-01-18 21:14,Tuesday,late night,January-22,,
1642529227,iPhone,1642529920.0,walking,False,False,61551ff606ba4ab6b776d69a77ec9564,False,,Walking Workout,62166086fd9f4f11a769743e70321365,iOS_app,1642529337,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,830.0,2.0,,,1642529227,1642529227,,,,Adrian Williams,2022-01-18 18:07,Tuesday,evening,January-22,,
1642498573,web,1642499219.0,walking,False,False,f8ebbc2d7462436da00deaa8bc789efc,False,,Walking Workout,04bfa9fbd4024e94b732af967ce487e7,web,1642498648,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,677.0,2.0,,,1642498573,1642498573,,,,Joslyn Thompson Rule,2022-01-18 09:36,Tuesday,morning,January-22,,
1642489547,web,1642489798.0,strength,False,False,49a1918b6b7a4e3f8b0620d53cb82c69,False,,Strength Workout,bdb578d8dd1f47e68502de974d2ccccd,web,1642489563,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,245.0,1.0,,,1642489547,1642489547,,,,Irène Scholz,2022-01-18 07:05,Tuesday,morning,January-22,,
1642489095,web,1642489431.0,strength,False,False,7e7bf2f693ef4add91d1f9fb5e193eb9,False,,Strength Workout,d6b08c9174714e9c8d6d96c295a68805,web,1642489110,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,397.0,1.0,,,1642489095,1642489095,,,,Irène Scholz,2022-01-18 06:58,Tuesday,morning,January-22,,
1642452071,web,1642452418.0,meditation,False,False,7717232c845d4f71a593b3bf1bb126e5,False,,Meditation Workout,ecb62514b77047db8f0ef5760d1a553a,web,1642452086,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,313.0,25.0,,,1642452071,1642452071,,,,Aditi Shah,2022-01-17 20:41,Monday,evening,January-22,,
1642451722,web,1642452035.0,meditation,False,False,c1a8b776ee594c149a616be46245f99e,False,,Meditation Workout,72c2481e33ff46c28332ded02084b527,web,1642451745,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,305.0,10.0,,,1642451722,1642451722,,,,Ross Rayburn,2022-01-17 20:35,Monday,evening,January-22,,
1642419023,web,1642419769.0,walking,False,False,ab3e7cd475be4a78a2e0bcfbf538aa4f,False,,Walking Workout,3c4029438b8e4e0980a06fff7bb28a00,web,1642419096,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,729.0,21.0,,,1642419023,1642419023,,,,Matty Maggiacomo,2022-01-17 11:30,Monday,morning,January-22,,
1642406278,web,1642407275.0,walking,False,False,8d6d49f36e1c4323bc7a7890f73aa2cb,False,,Walking Workout,37c728dd9636482181845dfe89294342,web,1642406325,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,1133.0,18.0,,,1642406278,1642406278,,,,Adrian Williams,2022-01-17 07:57,Monday,morning,January-22,,
1642405166,web,1642406253.0,walking,False,False,dc524156e8874acead324b0ef079a08f,False,,Walking Workout,80420c37c2f3438190c5154c2df05576,web,1642405210,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,1006.0,18.0,,,1642405166,1642405166,,,,Becs Gentry,2022-01-17 07:39,Monday,morning,January-22,,
1642404858,web,1642405156.0,walking,False,False,1d8de294becc4f3ca491f32943598090,False,,Walking Workout,822fdd404bee42ea8fc3f313f85c78aa,web,1642404937,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,280.0,14.0,,,1642404858,1642404858,,,,Becs Gentry,2022-01-17 07:34,Monday,morning,January-22,,
1642404294,web,1642404836.0,walking,False,False,e71ca9fdc9b543918c07472ed2291f3e,False,,Walking Workout,d4ad908fd1a844d3964789df84bda4ac,web,1642404375,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,390.0,12.0,,,1642404294,1642404294,,,,Adrian Williams,2022-01-17 07:24,Monday,morning,January-22,,
1642390238,web,1642390597.0,strength,False,False,b64c0e4762a346fb88e98f353c841c2b,False,,Strength Workout,f3db325a14f64d60b4a831d162e9c178,web,1642390251,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,355.0,1.0,,,1642390238,1642390238,,,,Irène Scholz,2022-01-17 03:30,Monday,early morning,January-22,,
1642353594,web,1642354146.0,running,False,False,c801c36238e34a44a44bda2b38e631b6,False,,Running Workout,6ab2a736f9154793ab7159814865569e,web,1642353632,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,408.0,29.0,,,1642353594,1642353594,,,,Becs Gentry,2022-01-16 17:19,Sunday,evening,January-22,,
1642352155,web,1642353581.0,running,False,False,31265ab343844d9da8a255a1c7acea76,False,,Running Workout,5c8909e9e93746a7ab0b091b5913784f,web,1642352229,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,1420.0,2.0,,,1642352155,1642352155,,,,Becs Gentry,2022-01-16 16:55,Sunday,early afternoon,January-22,,
1642349927,web,1642350393.0,walking,False,False,a465f6669e294bcba265b109a17cc9eb,False,,Walking Workout,39ca47390c354a9486efd8aab4dbfbeb,web,1642350002,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,449.0,13.0,,,1642349927,1642349927,,,,Marcel Maurer,2022-01-16 16:18,Sunday,early afternoon,January-22,,
1642349212,web,1642349915.0,walking,False,False,2cb7090bdd7948968fa3e948d8aeeb8e,False,,Walking Workout,71408bd47a7a48ceb91d3c400d5feb6c,web,1642349286,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,699.0,1.0,,,1642349212,1642349212,,,,Matty Maggiacomo,2022-01-16 16:06,Sunday,early afternoon,January-22,,
1642348768,web,1642349202.0,walking,False,False,c88d5c7135ca40eaa213d9309942d4ad,False,,Walking Workout,230150d853834022afe6de4c889c1212,web,1642348820,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,423.0,8.0,,,1642348768,1642348768,,,,Jon Hosking,2022-01-16 15:59,Sunday,early afternoon,January-22,,
1642348369,web,1642348742.0,walking,False,False,dfef5d837a8d4816beb702c0ff62b558,False,,Walking Workout,f40956e40cbb4d28ae2260bd66e74fdd,web,1642348444,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,363.0,7.0,,,1642348369,1642348369,,,,Marcel Dinkins,2022-01-16 15:52,Sunday,early afternoon,January-22,,
1642347559,web,1642348357.0,walking,False,False,0c64e872feb94538965f358e4b487494,False,,Walking Workout,0be65117d4da4e028000cbdb9180eec3,web,1642347635,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,780.0,3.0,,,1642347559,1642347559,,,,Becs Gentry,2022-01-16 15:39,Sunday,early afternoon,January-22,,
1642341519,iPhone,,strength,False,False,60f05b7f3d9d46dfa7f2e8e960864a5e,False,,Strength Workout,e0c3d127c71b4531bb0d4c16b5b06414,iOS_app,1642341650,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,119.0,0.0,,,1642341519,1642341519,,,,Rad Lopez,2022-01-16 13:58,Sunday,early afternoon,January-22,,
1642319962,web,1642320844.0,strength,False,False,61f82375920846588da04f4aa82c0872,False,,Strength Workout,3ca7125eeaa142a5aaca5c692ec6e69b,web,1642320116,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,752.0,3.0,,,1642319962,1642319962,,,,Marcel Maurer,2022-01-16 07:59,Sunday,morning,January-22,,
1642319888,web,1642320081.0,running,False,False,2a414198aadf4e69be66d3015b201bba,False,,Running Workout,ed5f063489f3411683ca3bc6f4464f9e,web,1642320061,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,179.0,1.0,,,1642319888,1642319888,,,,Tobias Heinze,2022-01-16 07:58,Sunday,morning,January-22,,
1642276903,web,1642277187.0,running,False,False,8b8b39b42a164ea6baff29bdd6742ea7,False,,Running Workout,99e8ae05a63b401dadc1af192871e8d8,web,1642276977,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,283.0,1.0,,,1642276903,1642276903,,,,Becs Gentry,2022-01-15 20:01,Saturday,evening,January-22,,
1642273095,web,1642276890.0,running,False,False,86cc62b5f89e4c68a8b3304d7db3c93b,False,,Running Workout,8590ded6ca1344b2a1c89280aa0c100e,web,1642273156,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,589.0,1.0,,,1642273095,1642273095,,,,Andy Speer,2022-01-15 18:58,Saturday,evening,January-22,,
1642271828,web,1642273070.0,running,False,False,d79b0b47d9854141805829168a4c9a0b,False,,Running Workout,e1606909212442578b2c32df31d18950,web,1642271964,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,951.0,1.0,,,1642271828,1642271828,,,,Robin Arzón,2022-01-15 18:37,Saturday,evening,January-22,,
1642257697,iPhone,1642257847.0,running,False,False,ece19fd3f43443f6bfa4c528a233c9c3,False,,Running Workout,e00ec62619f2402eaa22967906d4ee85,iOS_app,1642257727,COMPLETE,Europe/London,,0.0,06dd3c7c4f67455c8e107d76a1b564c6,class,0,0,118.0,1.0,,,1642257697,1642257697,,,,Robin Arzón,2022-01-15 14:41,Saturday,early afternoon,January-22,,
