created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,instructor_name,workout_timestamp,workout: day of week,workout: time of day,workout: month and year
1585691299.0,iPhone,1585691538.0,yoga,False,False,281c84e184e24f9ca0a1f22002893b23,False,,Yoga Workout,4c7dc103eb294b4bb98f5bdc13521d47,iOS_app,1585691388.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,237.0,3.0,,,,,1585691299.0,1585676899.0,,,,Aditi Shah,2020-03-31 21:48,Tuesday,late night,March-20
1585690545.0,iPhone,1585691221.0,yoga,False,False,288e40cccd9e414ca3a99c1474ba5587,False,,Yoga Workout,d25a8946ad834bf8b7e04ce2d1b6a37c,iOS_app,1585690634.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,659.0,1.0,,,,,1585690545.0,1585676145.0,,,,Aditi Shah,2020-03-31 21:35,Tuesday,late night,March-20
1585590480.0,iPhone,1585590919.0,yoga,False,False,d762e06bf2014d98b80947600b7e84c3,False,,Yoga Workout,e55c76dd74e24fe69b9f8fc04829f063,iOS_app,1585590509.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,406.0,7.0,,,,,1585590480.0,1585576080.0,,,,Anna Greenberg,2020-03-30 17:48,Monday,evening,March-20
1585584839.0,iPhone,1585585034.0,yoga,False,False,c1878df309874be88002cdd7a241b65e,False,,Yoga Workout,b1d1a9a3c5854e378fcc6a398f49218e,iOS_app,1585584868.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,112.0,36.0,,,,,1585584839.0,1585570439.0,,,,Anna Greenberg,2020-03-30 16:13,Monday,early afternoon,March-20
1585584622.0,iPhone,1585584825.0,yoga,False,False,d77989a0ed9b4329941f03b32b7a7caa,False,,Yoga Workout,feae01ad79df43409a831d96946fe95e,iOS_app,1585584654.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,168.0,9.0,,,,,1585584622.0,1585570222.0,,,,Anna Greenberg,2020-03-30 16:10,Monday,early afternoon,March-20
1585584509.0,iPhone,1585584608.0,yoga,False,False,73db3949090245bc87e50acce34d3ed9,False,,Yoga Workout,6e0f85e3f4704e0d87213dcc8f064679,iOS_app,1585584540.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,71.0,13.0,,,,,1585584509.0,1585570109.0,,,,Anna Greenberg,2020-03-30 16:08,Monday,early afternoon,March-20
1585584372.0,iPhone,1585584486.0,yoga,False,False,eb3ef86c260642278baec8f33e009b8c,False,,Yoga Workout,acd98043cd63454ea9761b75dc8ed6bd,iOS_app,1585584401.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,80.0,7.0,,,,,1585584372.0,1585569972.0,,,,Anna Greenberg,2020-03-30 16:06,Monday,early afternoon,March-20
1585518768.0,iPhone,1585519451.0,meditation,False,False,eb918e0e934044dc8af0e29ffa939897,False,,Meditation Workout,d73de1e30e0a4f01b0c5d45b3100710e,iOS_app,1585518858.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,659.0,1.0,,,,,1585518768.0,1585504368.0,,,,Aditi Shah,2020-03-29 21:52,Sunday,late night,March-20
1585517409.0,iPhone,1585518698.0,yoga,False,False,90b4ba9150fc407c8a940affdca493a9,False,,Yoga Workout,02a5bdc7996746c5add59c2704a05d53,iOS_app,1585517498.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,1320.0,0.0,,,,,1585517409.0,1585503009.0,,,,Kristin McGee,2020-03-29 21:30,Sunday,late night,March-20
1585502490.0,iPhone,1585502584.0,cardio,False,False,b0175093e14b41d99d2c07853a92cbe9,False,,Cardio Workout,6d70afcbb90346b58121bf01be59ae3c,iOS_app,1585502584.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,88.0,2.0,,,,,1585502490.0,1585488090.0,,,,Multiple Instructors,2020-03-29 17:21,Sunday,evening,March-20
1585431761.0,iPhone,1585433051.0,meditation,False,False,003514c5c1044791877c70b2efbc017a,False,,Meditation Workout,5105f9f6185d4dfa8239e0c5f566bd80,iOS_app,1585431851.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,1290.0,0.0,,,,,1585431761.0,1585417361.0,,,,Ross Rayburn,2020-03-28 21:42,Saturday,late night,March-20
1585431716.0,iPhone,1585432976.0,meditation,False,False,2aac25d3ed79476abc7e7370e58cf411,False,,Meditation Workout,6fc5b103efd9455ea299e8fb0ac852a6,iOS_app,1585431776.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,29.0,1.0,,,,,1585431716.0,1585417316.0,,,,Ross Rayburn,2020-03-28 21:41,Saturday,late night,March-20
1585431003.0,iPhone,1585431680.0,yoga,False,False,8a360dc6d24b43acbc387b56906c2d7d,False,,Yoga Workout,9c584868253e42739340733bb6540cff,iOS_app,1585431093.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,660.0,0.0,,,,,1585431003.0,1585416603.0,,,,Anna Greenberg,2020-03-28 21:30,Saturday,late night,March-20
1585424162.0,iPhone,1585424522.0,yoga,False,False,6b0e6c3e28774867ab7dbc22145efeef,False,,Yoga Workout,04a2a61dedcd43aa9d9b85c4d40ff2d0,iOS_app,1585424197.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,278.0,78.0,,,,,1585424162.0,1585409762.0,,,,Anna Greenberg,2020-03-28 19:36,Saturday,evening,March-20
1585416265.0,iPhone,1585420254.0,yoga,False,False,d4bd118221c94589ac5445d2b200636d,False,,Yoga Workout,8af8eb105e5245208f973b35e823c76c,iOS_app,1585416655.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,3713.0,277.0,,,,,1585416265.0,1585401865.0,,,,Kristin McGee,2020-03-28 17:24,Saturday,evening,March-20
1585330525.0,iPhone,1585332055.0,yoga,False,False,367efdbf41824699b04f561bffc515ab,False,,Yoga Workout,976b90d561d7442496ed7f3b90635169,iOS_app,1585330555.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,1405.0,178.0,,,,,1585330525.0,1585316125.0,,,,Kristin McGee,2020-03-27 17:35,Friday,evening,March-20
1585329935.0,iPhone,1585330481.0,yoga,False,False,b29bfd2bffd14771b21389ab2c2bbd31,False,,Yoga Workout,976b90d561d7442496ed7f3b90635169,iOS_app,1585330271.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,389.0,149.0,,,,,1585329935.0,1585315535.0,,,,Kristin McGee,2020-03-27 17:25,Friday,evening,March-20
1585329768.0,iPhone,,yoga,False,False,5cc185e933b54c9486ea3ff158bc6739,False,,Yoga Workout,976b90d561d7442496ed7f3b90635169,iOS_app,1585330250.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,87.0,27.0,,,,,1585329768.0,1585315368.0,,,,Kristin McGee,2020-03-27 17:22,Friday,evening,March-20
1585320969.0,iPhone,1585321659.0,strength,False,False,2a620c5b2e6644d2bb6840de4d9b928e,False,,Strength Workout,eff1e745bc00468aa517ad97931859ac,iOS_app,1585321062.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,746.0,4.0,,,,,1585320969.0,1585306569.0,,,,Andy Speer,2020-03-27 14:56,Friday,early afternoon,March-20
1585318969.0,iPhone,1585320858.0,strength,False,False,bbd81e4ba696410c9e13b08af374822e,False,,Strength Workout,93949fe59e4e44c1a79469017ef1e7eb,iOS_app,1585319058.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,1950.0,0.0,,,,,1585318969.0,1585304569.0,,,,Andy Speer,2020-03-27 14:22,Friday,early afternoon,March-20
1585259117.0,iPhone,1585261125.0,yoga,False,False,1b12068973ee4c7a9b972246bf46e204,False,,Yoga Workout,13baa92330684752b8f74823bdc08568,iOS_app,1585259297.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,1955.0,108.0,,,,,1585259117.0,1585244717.0,,,,Anna Greenberg,2020-03-26 21:45,Thursday,late night,March-20
1585243961.0,iPhone,1585244351.0,yoga,False,False,12142e297d2f4254b82abab7bdadb5fc,False,,Yoga Workout,e0bf6547f3da4c9a9975df337d83fa40,iOS_app,1585243991.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,388.0,2.0,,,,,1585243961.0,1585229561.0,,,,Aditi Shah,2020-03-26 17:32,Thursday,evening,March-20
1585239760.0,iPhone,1585239969.0,yoga,False,False,6a2c1d837cf444a9a90d82819c8e9339,False,,Yoga Workout,fb5e963b6fb340c38f212667dfa8096e,iOS_app,1585239819.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,205.0,3.0,,,,,1585239760.0,1585225360.0,,,,Anna Greenberg,2020-03-26 16:22,Thursday,early afternoon,March-20
1585071761.0,iPhone,1585072180.0,yoga,False,False,5922d524e5004c5a885df121ef1ffe85,False,,Yoga Workout,5d38c9d1c5f94e4f91d84b2ee7fdd71d,iOS_app,1585071791.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,420.0,0.0,,,,,1585071761.0,1585057361.0,,,,Ross Rayburn,2020-03-24 17:42,Tuesday,evening,March-20
1585058944.0,iPhone,1585059274.0,yoga,False,False,3e52353a587a463894bb8138e05d4ad2,False,,Yoga Workout,9d9b5c92ff454028a1ac03a5658806b2,iOS_app,1585059034.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,326.0,2.0,,,,,1585058944.0,1585044544.0,,,,Anna Greenberg,2020-03-24 14:09,Tuesday,early afternoon,March-20
1585017838.0,iPhone,1585018228.0,yoga,False,False,b93386135ea44bdda1d5548339bc5571,False,,Yoga Workout,75112adade624204aa3b9e789f3692d4,iOS_app,1585017868.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,377.0,6.0,,,,,1585017838.0,1585003438.0,,,,Anna Greenberg,2020-03-24 02:43,Tuesday,early morning,March-20
1584995185.0,iPhone,1584995260.0,yoga,False,False,846a68362a7c420d80abd1549b693072,False,,Yoga Workout,ae6b229d04e54d2c8c98aeba1980780b,iOS_app,1584995247.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,59.0,1.0,,,,,1584995185.0,1584980785.0,,,,Anna Greenberg,2020-03-23 20:26,Monday,evening,March-20
1584994598.0,iPhone,1584995168.0,yoga,False,False,4be877f13e424b9aa61ecf9b885c5644,False,,Yoga Workout,e849469e19684916b6be7a87705962c5,iOS_app,1584994688.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,554.0,10.0,,,,,1584994598.0,1584980198.0,,,,Anna Greenberg,2020-03-23 20:16,Monday,evening,March-20
1584987938.0,iPhone,1584988267.0,yoga,False,False,2ae6bcaddd194e59b3327c546730d2bf,False,,Yoga Workout,903de6de278844099c135b94269a8036,iOS_app,1584987968.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,470.0,10.0,,,,,1584987938.0,1584973538.0,,,,Denis Morton,2020-03-23 18:25,Monday,evening,March-20
1584984851.0,iPhone,1584987910.0,yoga,False,False,7fc8f04b9cc64bef87935387d48796b2,False,,Yoga Workout,903de6de278844099c135b94269a8036,iOS_app,1584984880.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,2951.0,109.0,,,,,1584984851.0,1584970451.0,,,,Denis Morton,2020-03-23 17:34,Monday,evening,March-20
1584984640.0,iPhone,1584984819.0,yoga,False,False,61ac3cfa4a2e473ebf5d9e15f8e89aa9,False,,Yoga Workout,903de6de278844099c135b94269a8036,iOS_app,1584984669.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,179.0,1.0,,,,,1584984640.0,1584970240.0,,,,Denis Morton,2020-03-23 17:30,Monday,evening,March-20
1584980875.0,iPhone,1584981162.0,yoga,False,False,f42fba2fe33b4f57a02ccef002e56813,False,,Yoga Workout,4b37fd3361784b979c70f1b2429f17f4,iOS_app,1584980905.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,240.0,19.0,,,,,1584980875.0,1584966475.0,,,,Anna Greenberg,2020-03-23 16:27,Monday,early afternoon,March-20
1584980607.0,iPhone,1584980833.0,yoga,False,False,6401933ae456484db2cfb181b3e15fba,False,,Yoga Workout,520833d969d3403290cdd13133c9a2be,iOS_app,1584980696.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,203.0,7.0,,,,,1584980607.0,1584966207.0,,,,Anna Greenberg,2020-03-23 16:23,Monday,early afternoon,March-20
1584980201.0,iPhone,1584980586.0,yoga,False,False,816481e58c174eaf849772dc71c32074,False,,Yoga Workout,281c71eaf7344d17b79d1d3d93ea126c,iOS_app,1584980290.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,349.0,7.0,,,,,1584980201.0,1584965801.0,,,,Anna Greenberg,2020-03-23 16:16,Monday,early afternoon,March-20
1584979743.0,iPhone,1584980171.0,yoga,False,False,63780cf61e7d4075b67ef8bc9cc81457,False,,Yoga Workout,f549e4cb7caf477090fe26e50673e12b,iOS_app,1584979773.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,401.0,10.0,,,,,1584979743.0,1584965343.0,,,,Anna Greenberg,2020-03-23 16:09,Monday,early afternoon,March-20
1584979478.0,iPhone,1584979717.0,yoga,False,False,77ef91f7fd7443f08c0ba6d96eb674f5,False,,Yoga Workout,2a5844de7da84d11a3dd46f8e8b17cf0,iOS_app,1584979567.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,221.0,6.0,,,,,1584979478.0,1584965078.0,,,,Anna Greenberg,2020-03-23 16:04,Monday,early afternoon,March-20
1584976425.0,iPhone,1584976574.0,circuit,False,False,368cdbea1bf44a08894c415350b893f0,False,,Tread Bootcamp Workout,0c7935608e15442988ccfa75e7729b6b,iOS_app,1584976455.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,178.0,2.0,,,,,1584976425.0,1584962025.0,,,,Selena Samuela,2020-03-23 15:13,Monday,early afternoon,March-20
1584976152.0,iPhone,1584976412.0,yoga,False,False,c6d9d77703ab481fad5c706d206c6efe,False,,Yoga Workout,410cd437a16844949002f08711f5b7a4,iOS_app,1584976241.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,230.0,5.0,,,,,1584976152.0,1584961752.0,,,,Anna Greenberg,2020-03-23 15:09,Monday,early afternoon,March-20
1584975801.0,iPhone,1584976130.0,yoga,False,False,73ad235e2a9341809c9631de14ed6669,False,,Yoga Workout,50a8d46de0154c2382597fc723500f69,iOS_app,1584975890.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,323.0,6.0,,,,,1584975801.0,1584961401.0,,,,Anna Greenberg,2020-03-23 15:03,Monday,early afternoon,March-20
1584974090.0,iPhone,1584974463.0,circuit,False,False,cf736b8233874b7ea9aec2c0565e7bb3,False,,Tread Bootcamp Workout,0c7935608e15442988ccfa75e7729b6b,iOS_app,1584974120.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,359.0,1.0,,,,,1584974090.0,1584959690.0,,,,Selena Samuela,2020-03-23 14:34,Monday,early afternoon,March-20
1584917375.0,iPhone,1584917461.0,yoga,False,False,c10af4c8040949c6bd4cb8d98b9c615a,False,,Yoga Workout,1ffdd984140f4f32984ddf2eb3453cba,iOS_app,1584917404.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,51.0,4.0,,,,,1584917375.0,1584902975.0,,,,Anna Greenberg,2020-03-22 22:49,Sunday,late night,March-20
1584899680.0,iPhone,1584901000.0,strength,False,False,4aa3e5e62f0b470bb2611c2801f77914,False,,Strength Workout,d923368822364ccda0e4f2d8225da243,iOS_app,1584899771.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,1123.0,257.0,,,,,1584899680.0,1584885280.0,,,,Jess Sims,2020-03-22 17:54,Sunday,evening,March-20
1584895672.0,iPhone,1584897710.0,strength,False,False,9f717a9bc13f49e48981f87520868ec2,False,,Strength Workout,128ff446aef74de39e46caaa85dfffc4,iOS_app,1584895878.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,1980.0,20.0,,,,,1584895672.0,1584881272.0,,,,Rebecca Kennedy,2020-03-22 16:47,Sunday,early afternoon,March-20
1584892542.0,iPhone,1584894702.0,yoga,False,False,c28371415121439cb69f4834007bdd21,False,,Yoga Workout,4b8a088e0b4b4108988b7f27ede60f17,iOS_app,1584892872.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,2158.0,2.0,,,,,1584892542.0,1584878142.0,,,,Kristin McGee,2020-03-22 15:55,Sunday,early afternoon,March-20
1584889625.0,iPhone,1584890225.0,yoga,False,False,2e700899ccd448b3b2e1a9f250a7cea9,False,,Yoga Workout,4a3d5e89c08c4a479e23e42a2ba180cb,iOS_app,1584889655.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,599.0,1.0,,,,,1584889625.0,1584875225.0,,,,Kristin McGee,2020-03-22 15:07,Sunday,early afternoon,March-20
1584838649.0,iPhone,1584839110.0,yoga,False,False,1a9cf189a5a34e04a81f4166974ecd47,False,,Yoga Workout,4d3fd90267e14a1ea1bb5fc8fa083bff,iOS_app,1584838799.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,434.0,5.0,,,,,1584838649.0,1584824249.0,,,,Aditi & Anna ,2020-03-22 00:57,Sunday,early morning,March-20
1584720911.0,iPhone,1584721690.0,yoga,False,False,82e8ee29f26947aa98d38ea50d088ade,False,,Yoga Workout,c7b7f1ddb62f49d090b61847e421385e,iOS_app,1584720943.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,758.0,22.0,,,,,1584720911.0,1584706511.0,,,,Aditi Shah,2020-03-20 16:15,Friday,early afternoon,March-20
1584714548.0,iPhone,1584717367.0,yoga,False,False,8f00d0d40bf94c9bbb9c1820d19de1c3,False,,Yoga Workout,f3d17c52b2d14303836b6439e8786476,iOS_app,1584714668.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,2873.0,2.0,,,,,1584714548.0,1584700148.0,,,,Aditi Shah,2020-03-20 14:29,Friday,early afternoon,March-20
1584630458.0,iPhone,1584631568.0,yoga,False,False,d8cb7958d869417b9c138eb93b962633,False,,Yoga Workout,45c35b60c2cf4d47ab95c5caa7b7a4f9,iOS_app,1584630488.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,1169.0,1.0,,,,,1584630458.0,1584616058.0,,,,Ross Rayburn,2020-03-19 15:07,Thursday,early afternoon,March-20
1584222931.0,iPhone,1584223526.0,yoga,False,False,cecc23e78ee64f568e0f2e72683db66e,False,,Yoga Workout,154f2409b7d4481e87b01e85de4694d6,iOS_app,1584223020.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,591.0,1.0,,,,,1584222931.0,1584208531.0,,,,Anna Greenberg,2020-03-14 21:55,Saturday,late night,March-20
1584222618.0,iPhone,1584222908.0,yoga,False,False,ec675a5d5fbd4dfd8e5c58685fb4d90b,False,,Yoga Workout,2825ef141b3540bdb744e4cdf3b36610,iOS_app,1584222647.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,268.0,0.0,,,,,1584222618.0,1584208218.0,,,,Anna Greenberg,2020-03-14 21:50,Saturday,late night,March-20
1584221418.0,iPhone,1584221868.0,yoga,False,False,dba3de56611a4ed8a2b2bc2ec70cb1b4,False,,Yoga Workout,db301c060c08432cab4a2b2a42765dde,iOS_app,1584221508.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,490.0,9.0,,,,,1584221418.0,1584207018.0,,,,Anna Greenberg,2020-03-14 21:30,Saturday,late night,March-20
1583881951.0,iPhone,1583882055.0,yoga,False,False,4ed5d510915f46799fe395f464f6abb1,False,,Yoga Workout,78fcca65f8af4d4fa532478ea34b4552,iOS_app,1583882014.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,81.0,9.0,,,,,1583881951.0,1583867551.0,,,,Anna Greenberg,2020-03-10 23:12,Tuesday,late night,March-20
1583707869.0,iPhone,1583709120.0,yoga,False,False,5994126eea6b4e8d918edd466d675e5d,False,,Yoga Workout,3d1cbd98271b47a7a585132d18f271ac,iOS_app,1583708048.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,519.0,4.0,,,,,1583707869.0,1583693469.0,,,,Aditi & Anna ,2020-03-08 22:51,Sunday,late night,March-20
1583184845.0,iPhone,1583184910.0,meditation,False,False,be4f35a182ad434b857bcac0620c6d78,False,,Meditation Workout,6edba6f242a14caea72837caec36aecf,iOS_app,1583184874.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,52.0,0.0,,,,,1583184845.0,1583166845.0,,,,Anna Greenberg,2020-03-02 21:34,Monday,late night,March-20
1582991982.0,iPhone,1582994543.0,circuit,False,False,77f26d7bd8e74381bbd61139f01e73df,False,,Tread Bootcamp Workout,583961bacb014dcd9816c46075d7f98b,iOS_app,1582992131.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,2549.0,1.0,,,,,1582991982.0,1582973982.0,,,,Chase & Jess,2020-02-29 15:59,Saturday,early afternoon,February-20
1582420455.0,iPhone,1582420632.0,yoga,False,False,3b197bc89a5e4fc4858e1f990a6852d7,False,,Yoga Workout,a0249de423584df6927ea2ccf4876f43,iOS_app,1582420484.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,147.0,1.0,,,,,1582420455.0,1582402455.0,,,,Anna Greenberg,2020-02-23 01:14,Sunday,early morning,February-20
1582295065.0,iPhone,1582295095.0,cycling,False,False,7ee8094fad5e41dd833ee3622b0dae0b,False,,Cycling Workout,b9c9b2bff124416da8a037a1a320e773,iOS_app,1582295095.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,116.0,2.0,,,,,1582295065.0,1582277065.0,,,,Tunde Oyeneyin,2020-02-21 14:24,Friday,early afternoon,February-20
1582294089.0,iPhone,1582294176.0,meditation,False,False,ce28c41a5bd94a108f2d60624b780819,False,,Meditation Workout,ad09f1052c3c49aba11f920165b9f1f2,iOS_app,1582294119.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,58.0,1.0,,,,,1582294089.0,1582276089.0,,,,Anna Greenberg,2020-02-21 14:08,Friday,early afternoon,February-20
1582207856.0,iPhone,1582210111.0,yoga,False,False,bac6ccc0c745473c937fdc2fe30732b2,False,,Yoga Workout,ac0cf0451fa44c8fb56a659148c30365,iOS_app,1582207945.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,1929.0,2.0,,,,,1582207856.0,1582189856.0,,,,Ross Rayburn,2020-02-20 14:10,Thursday,early afternoon,February-20
1582147513.0,iPhone,1582147601.0,yoga,False,False,2bce1cfec4994a8cb09363094bdaec32,False,,Yoga Workout,6ed63cc6e4d44516bd97920b42a2f5dc,iOS_app,1582147547.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,58.0,2.0,,,,,1582147513.0,1582129513.0,,,,Anna Greenberg,2020-02-19 21:25,Wednesday,late night,February-20
1582147386.0,iPhone,1582147506.0,yoga,False,False,0ded2e9c01e346f090301946a9d0fd2a,False,,Yoga Workout,5836181d0488442db6ae25938e36870c,iOS_app,1582147477.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,109.0,6.0,,,,,1582147386.0,1582129386.0,,,,Anna Greenberg,2020-02-19 21:23,Wednesday,late night,February-20
1581981726.0,iPhone,1581981875.0,yoga,False,False,7a03f5a93d1e4ceab9475840bfeee818,False,,Yoga Workout,ee21eb9e0b7a46a9819ee43b2120323e,iOS_app,1581981755.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,137.0,7.0,,,,,1581981726.0,1581963726.0,,,,Anna Greenberg,2020-02-17 23:22,Monday,late night,February-20
1581809406.0,iPhone,1581809848.0,meditation,False,False,2d6c8e6b44bd4d1f917e62ef93bd6361,False,,Meditation Workout,796be387d38549f4bc61b598492f2879,iOS_app,1581809496.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,418.0,1.0,,,,,1581809406.0,1581791406.0,,,,Aditi Shah,2020-02-15 23:30,Saturday,late night,February-20
1581808900.0,iPhone,1581809370.0,meditation,False,False,c572791abbc14f0c898e284ec9c10746,False,,Meditation Workout,b32165e2d5f448fe95a72d7b490be87c,iOS_app,1581808929.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,356.0,2.0,,,,,1581808900.0,1581790900.0,,,,Ross Rayburn,2020-02-15 23:21,Saturday,late night,February-20
1581783181.0,iPhone,1581784041.0,yoga,False,False,7d24c3e0de604075b3a50b9ca40586aa,False,,Yoga Workout,592cc7eac5324e4581ad3e8bcd29318b,iOS_app,1581783270.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,172.0,1.0,,,,,1581783181.0,1581765181.0,,,,Kristin & Ross ,2020-02-15 16:13,Saturday,early afternoon,February-20
1581136169.0,iPhone,1581137129.0,yoga,False,False,b2b2114b86bc4f0d8a1c5f52cb8c5c77,False,,Yoga Workout,a343c71c9a3849439e13f16bb6bef00b,iOS_app,1581136259.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,1017.0,1.0,,,,,1581136169.0,1581118169.0,,,,Anna Greenberg,2020-02-08 04:29,Saturday,early morning,February-20
1580924056.0,iPhone,1580924085.0,yoga,False,False,b3c3e5dd992144a685a1ffa97cdad827,False,,Yoga Workout,be7d965ab4f7479aad7a9a77f57ff004,iOS_app,1580924085.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,54.0,2.0,,,,,1580924056.0,1580906056.0,,,,Anna Greenberg,2020-02-05 17:34,Wednesday,evening,February-20
1580855150.0,iPhone,1580855244.0,yoga,False,False,1be25fa07bd7468584da6b55fb1bdb66,False,,Yoga Workout,3df7b7925cfc422087a3eb4dd9962f15,iOS_app,1580855181.0,COMPLETE,America/New_York,,0.0,026d817a66704ea6b5bc148ba0b803f7,class,46.0,40.0,,,,,1580855150.0,1580837150.0,,,,Anna Greenberg,2020-02-04 22:25,Tuesday,late night,February-20
