,created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,ride,instructor_name
68,1618339460,home_bike_plus,1618339535.0,cycling,True,True,e1039b47c8df435381c7cc2b02b28bed,False,cycling,Cycling Workout,b6f891e5403d458aae63b814475963e8,home_bike,1618339483,COMPLETE,Etc/GMT+4,,2819.4,59e3bfdb1bea41e389420210ae78ee68,class,60,1,74.0,0.0,,,1618339460,1618325060,,,,,Alex Toussaint
69,1618323680,iPhone,1618324970.0,cardio,False,False,7f838f5d2cfd4fba8f58f1c281c021d0,False,,Cardio Workout,746a7ca792d8499881c5ff4be782ee93,iOS_app,1618323771,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,1283,7,1284.0,2.0,,,1618323680,1618309280,,,,,Adrian Williams
70,1618252090,iPhone,1618252689.0,strength,False,False,4f451403289f417f8f5ddb6a9d6f742c,False,,Strength Workout,e32755e7078f4fedb0c66bdd50ff6609,iOS_app,1618252120,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,258,3,237.0,1.0,,,1618252090,1618237690,,,,,Andy Speer
71,1618244926,home_bike_plus,1618245559.0,cycling,True,True,564b2e32a615417ab101f288c0659ec6,False,cycling,Cycling Workout,6edacc3ccd644e79880d93193aa2b1a9,home_bike,1618244963,COMPLETE,Etc/GMT+4,,57066.02,59e3bfdb1bea41e389420210ae78ee68,class,630,1,636.0,0.0,,,1618244926,1618230526,,,,,Alex Toussaint
72,1618236262,apple_tv,1618237552.0,strength,False,False,097ba77709054c7b9c0a2e90677f0084,False,,Strength Workout,f16dc0ccc32f490893b17c34c3656182,apple_tv,1618236352,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,1555,1,1529.0,0.0,,,1618236262,1618221862,,,,,Adrian Williams
73,1617992049,iPhone,1617992397.0,strength,False,False,8996197c930843c5a4f78f524979aedc,False,,Strength Workout,ed8ab178cd8b45f5a44a964870048d2d,iOS_app,1617992200,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,235,2,226.0,1.0,,,1617992049,1617977649,,,,,Adrian Williams
74,1617823991,home_bike_plus,1617825251.0,cardio,False,False,23cfe02441d54608be3d68edbe676adc,False,,Cardio Workout,fe2ba8865a0940d6bb67b04da7f64a5d,home_bike,1617824055,COMPLETE,Etc/GMT+4,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,1231,0,1385.0,1.0,,,1617823991,1617809591,,,,,Rebecca Kennedy
75,1617821872,home_bike_plus,1617823732.0,cycling,True,True,18cce0b8c91f4c9cb0d96b5ab079d81e,False,cycling,Cycling Workout,875431f6ef704c1888f948c61cbd7056,home_bike,1617821936,COMPLETE,Etc/GMT+4,,250652.06,59e3bfdb1bea41e389420210ae78ee68,class,1831,0,2016.0,2.0,,,1617821872,1617807472,,,,,Alex Toussaint
76,1617733796,iPhone,1617734954.0,strength,False,False,7c6267a78ae847b7a5ba9b2d51dab6f4,False,,Strength Workout,6a0840f93b984cf690e0af9abccc68a7,iOS_app,1617733885,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,588,7,578.0,4.0,,,1617733796,1617719396,,,,,Andy Speer
77,1617639077,iPhone,1617639280.0,strength,False,False,e5e924e171bb4bf9a15bfc9150f4895c,False,,Strength Workout,1897dad287d14a5fb46134f1516465c8,iOS_app,1617639107,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,174,4,192.0,5.0,,,1617639077,1617624677,,,,,Adrian Williams
78,1617638340,iPhone,1617639059.0,strength,False,False,8e73b844b138425dbfb618a1535bac69,False,,Strength Workout,a63e644491a64c65abc2593de3742ef5,iOS_app,1617638429,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,713,1,713.0,2.0,,,1617638340,1617623940,,,,,Matty Maggiacomo
79,1617637398,home_bike_plus,1617639258.0,cycling,True,True,a9f9460c81874423af76159fef7800fb,False,cycling,Cycling Workout,beb2968aa86a434f87d803c26c9d527f,home_bike,1617637462,COMPLETE,Etc/GMT+4,,158600.03,59e3bfdb1bea41e389420210ae78ee68,class,1831,0,1960.0,2.0,,,1617637398,1617622998,,,,,Tunde Oyeneyin
80,1617483465,apple_tv,1617483778.0,strength,False,False,aeee57e9e54d4be395398d78f361e3dd,False,,Strength Workout,10e88b92789c43e498322ca4c103693d,apple_tv,1617483555,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,293,3,295.0,0.0,,,1617483465,1617469065,,,,,Jess Sims
81,1617472145,home_bike_plus,1617472210.0,strength,False,False,57317c802b614d6f86457411490e590f,False,,Strength Workout,764aaf99eaa84f82ac0ca3509dade3a8,home_bike,1617472168,COMPLETE,Etc/GMT+4,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,61,0,61.0,1.0,,,1617472145,1617457745,,,,,Ben Alldis
82,1617472074,home_bike_plus,1617472134.0,cycling,True,True,fa64312d179f487384245b0a80019a8a,False,cycling,Cycling Workout,ec5823cae1cc4a73879895960be275e4,home_bike,1617472134,COMPLETE,Etc/GMT+4,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,31,0,46.0,0.0,,,1617472074,1617457674,,,,,Hannah Frankson
83,1617396465,apple_tv,1617397754.0,strength,False,False,1f1730b1f5974148b7407c88c64768b4,False,,Strength Workout,acdfe546c06a49119666513cb4305d3b,apple_tv,1617396554,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,1411,1,1409.0,0.0,,,1617396465,1617382065,,,,,Jess Sims
84,1617390080,home_bike_plus,1617392823.0,cycling,True,True,7a8453e5f6be40909f92d607532df089,True,cycling,Cycling Workout,f6e224e00cac48d4ad05792841eec9cc,home_bike,1617390127,COMPLETE,Etc/GMT+4,,484120.19,59e3bfdb1bea41e389420210ae78ee68,class,2731,0,2903.0,1.0,,,1617390080,1617375680,,,,,Alex & Tunde  
85,1617370007,apple_tv,1617370697.0,meditation,False,False,0c398b5a174d4c5295b78502c8cbf4f8,False,,Meditation Workout,6cb334d7a360432388fe8cd1dda0cf8d,apple_tv,1617370097,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,742,1,719.0,0.0,,,1617370007,1617355607,,,,,Anna Greenberg
86,1617367431,apple_tv,1617368900.0,cardio,False,False,d98f72b198a9493a9b0b840d296ba023,False,,Cardio Workout,a1b11794d2484aa09d641ed1b134f2d3,apple_tv,1617367520,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,1511,1,1511.0,0.0,,,1617367431,1617353031,,,,,Rebecca Kennedy
87,1617037191,home_bike_plus,1617037711.0,cycling,True,True,5cb21395455547b3a53546e17591a38d,False,cycling,Cycling Workout,dbf9d06878484b00a3555b26b17acbfa,home_bike,1617037254,COMPLETE,Etc/GMT+4,,65758.48,59e3bfdb1bea41e389420210ae78ee68,class,511,0,515.0,1.0,,,1617037191,1617022791,,,,,Ally Love
88,1617032210,home_bike_plus,1617033470.0,cycling,True,True,7dae9aa8ff7740e988b270900ca6b2fc,False,cycling,Cycling Workout,1c8cbe4044a04a6aa8bf921644392020,home_bike,1617032273,COMPLETE,Etc/GMT+4,,167105.79,59e3bfdb1bea41e389420210ae78ee68,class,1229,2,1337.0,2.0,,,1617032210,1617017810,,,,,Ally Love
89,1617031895,home_bike_plus,1617031955.0,cycling,True,True,7d2fb5a8cfd849ac8ad77958f7b94a86,False,cycling,Cycling Workout,58e71b8c34bc48ee96f07c427dcc3dbd,home_bike,1617031955,COMPLETE,Etc/GMT+4,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,31,0,54.0,0.0,,,1617031895,1617017495,,,,,Cody Rigsby
90,1617031746,home_bike_plus,1617031851.0,cycling,True,True,07be54671ffa4fdba61ad0db4cd841c2,False,cycling,Cycling Workout,b0128bd4d79d421a8d57b3703190a292,home_bike,1617031851,COMPLETE,Etc/GMT+4,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,31,0,44.0,1.0,,,1617031746,1617017346,,,,,Kendall Toole
91,1617019292,iPhone,1617019982.0,meditation,False,False,7301f7a6cf934c3eace4c33629d530fa,False,,Meditation Workout,2a7715b442a745bead665ca8b5045502,iOS_app,1617019382,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,719,1,719.0,1.0,,,1617019292,1617004892,,,,,Ross Rayburn
92,1616947687,home_bike_plus,1616949547.0,cycling,True,True,3b7a065d1594443a8503ea75d2cc6223,False,cycling,Cycling Workout,d9cc95019cb84a2aa94dc0690014fc46,home_bike,1616947750,COMPLETE,Etc/GMT+4,,216735.61,59e3bfdb1bea41e389420210ae78ee68,class,1830,1,1923.0,1.0,,,1616947687,1616933287,,,,,Alex Toussaint
93,1616947663,home_bike_plus,1616947800.0,cycling,True,True,7f52abdd3d954ff38cb20ed61dbe955d,False,cycling,Cycling Workout,bd41784540d34d3292999b130a7a62aa,home_bike,1616947800,COMPLETE,Etc/GMT+4,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,0,0,,,,,1616947663,1616933263,,,,,Alex Toussaint
94,1616946794,home_bike_plus,1616947600.0,cycling,True,True,2c110379e06149e5a10384189ad6338a,False,cycling,Cycling Workout,67a957957bbe4fb4ad4de0b24cdb058d,home_bike,1616947581,COMPLETE,Etc/GMT+4,,51.23,59e3bfdb1bea41e389420210ae78ee68,class,0,0,50.0,1.0,,,1616946794,1616932394,,,,,Tunde Oyeneyin
95,1616854771,iPhone,1616855846.0,running,False,False,672b9c9b307d4a03b9082d7153fcd2eb,False,,Running Workout,c9bb105dd4f340c7a0952a6f0b46a261,iOS_app,1616854803,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,1046,2,1066.0,0.0,,,1616854771,1616840371,,,,,Jess Sims
96,1616695286,home_bike_plus,1616697146.0,cycling,True,True,1d2d483b5f16483782a8355676fe6166,False,cycling,Cycling Workout,8871daca58d9420bb130abe257206d4a,home_bike,1616695349,COMPLETE,Etc/GMT+4,,311893.02,59e3bfdb1bea41e389420210ae78ee68,class,1831,0,1971.0,0.0,,,1616695286,1616680886,,,,,Tunde Oyeneyin
97,1616693185,home_bike_plus,1616695245.0,cycling,True,True,f908ba2875fc408594f2dbd3b1efb687,False,cycling,Cycling Workout,afa07d12c07645549273095c4ef3cfa4,home_bike,1616693453,COMPLETE,Etc/GMT+4,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,2041,0,2053.0,0.0,,,1616693185,1616678785,,,,,Bradley Rose
98,1616688930,iPhone,1616691690.0,strength,False,False,c05b7df6ce2943778ad22b2c4d5e0afb,False,,Strength Workout,ea7a03389ab74bb0a37d744a1f1d94c1,iOS_app,1616688990,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,20,2,,,,,1616688930,1616674530,,,,,Adrian Williams
99,1616524796,home_bike_plus,1616525426.0,strength,False,False,f21089c13c56464e8979db4495eff486,False,,Strength Workout,d2922e5f78354ed1a8ec78e5e5dda1d1,home_bike,1616524828,COMPLETE,Etc/GMT+4,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,601,0,721.0,0.0,,,1616524796,1616510396,,,,,Selena Samuela
0,1616522540,home_bike_plus,1616524500.0,cycling,True,True,ebfd4977807f456d8d26ba7beb287835,False,cycling,Cycling Workout,4e9279ba356b47fd9252f171155fb971,home_bike,1616522703,COMPLETE,Etc/GMT+4,,224078.72,59e3bfdb1bea41e389420210ae78ee68,class,1831,0,1949.0,0.0,,,1616522540,1616508140,,,,,Tunde Oyeneyin
1,1616505137,home_bike_plus,1616505349.0,cycling,True,True,9aef05b7e2794c4eae5e8e1a86947627,False,cycling,Cycling Workout,2694119437bd4531853c6390d839530e,home_bike,1616505189,COMPLETE,Etc/GMT+4,,18169.14,59e3bfdb1bea41e389420210ae78ee68,class,181,0,180.0,29.0,,,1616505137,1616490737,,,,,Tunde Oyeneyin
2,1616337967,iPhone,1616338387.0,strength,False,False,19152fcf69224b90a78fcca76b6400a4,False,,Strength Workout,9b2d5af9c59c47c3b6a94e3e9980437d,iOS_app,1616338056,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,409,2,382.0,1.0,,,1616337967,1616323567,,,,,Adrian Williams
3,1616337872,iPhone,1616337947.0,strength,False,False,210db622a12b43c2a81fa33f3f8af5bb,False,,Strength Workout,3a89a498c22447f3b214d27d206fcd0e,iOS_app,1616337902,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,57,3,71.0,1.0,,,1616337872,1616323472,,,,,Chase Tucker
4,1616248364,iPhone,1616249054.0,meditation,False,False,8d9a1470bbe1496d98d015fc198b0216,False,,Meditation Workout,d0866e11d0324fc79de2a06e1a7d99f2,iOS_app,1616248455,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,741,2,718.0,1.0,,,1616248364,1616233964,,,,,Ross Rayburn
5,1616103313,iPhone,1616104546.0,strength,False,False,a4a55972cb5b401397cbe68882daf9b7,False,,Strength Workout,91d1e05cde0747ac91d0f5af2c1c8668,iOS_app,1616103343,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,1318,1,1328.0,0.0,,,1616103313,1616088913,,,,,Rebecca Kennedy
6,1616103126,iPhone,1616103305.0,strength,False,False,951986b7b4a24eca9888a252c5ba6646,False,,Strength Workout,f03874b74ba149d396c116bfcad19af9,iOS_app,1616103185,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,4,171,2.0,170.0,,,1616103126,1616088726,,,,,Emma Lovewell
7,1615759562,home_bike_plus,1615760810.0,cycling,True,True,e71b987e21b446f4b7faf614438daeeb,False,cycling,Cycling Workout,d099bc784d2d4120a478c59dbbde20f9,home_bike,1615759612,COMPLETE,Etc/GMT+4,,250094.57,59e3bfdb1bea41e389420210ae78ee68,class,1231,0,1283.0,3.0,,,1615759562,1615745162,,,,,Alex Toussaint
8,1615687319,home_bike_plus,1615688917.0,cycling,True,True,a7a7cd119f60460a93e431fd7a8c696a,False,cycling,Cycling Workout,3f258df50c374de58b8db6cb493aa39b,home_bike,1615687381,COMPLETE,Etc/GMT+5,,205696.56,59e3bfdb1bea41e389420210ae78ee68,class,1532,0,1536.0,2.0,,,1615687319,1615669319,,,,,Tunde Oyeneyin
9,1615485750,home_bike_plus,1615486998.0,cycling,True,True,7de535c9f5d248ebbc8a2919b37e512d,False,cycling,Cycling Workout,9ed16e7885d143e6950acaf0164d0e88,home_bike,1615485799,COMPLETE,Etc/GMT+5,,237222.75,59e3bfdb1bea41e389420210ae78ee68,class,1230,1,1349.0,1.0,,,1615485750,1615467750,,,,,Tunde Oyeneyin
10,1615388406,home_bike_plus,1615390265.0,cycling,True,True,26716bd49417431cbcf30ab9a423054b,True,cycling,Cycling Workout,45ccc4638f47451bbcff76ea16627193,home_bike,1615388468,COMPLETE,Etc/GMT+5,,363045.81,59e3bfdb1bea41e389420210ae78ee68,class,1831,0,1980.0,0.0,,,1615388406,1615370406,,,,,Alex & Tunde  
11,1615309296,home_bike_plus,1615311156.0,cycling,True,True,f2b00be8fa4240759c45f65aed211f38,False,cycling,Cycling Workout,5add080f82fe46c2b22756fe81d17ba3,home_bike,1615309357,COMPLETE,Etc/GMT+5,,291695.77,59e3bfdb1bea41e389420210ae78ee68,class,1831,0,1875.0,1.0,,,1615309296,1615291296,,,,,Tunde Oyeneyin
12,1615304314,home_bike_plus,1615304388.0,cycling,True,True,2951ff96d4f74e0aafeaf931d7dab58f,False,cycling,Scenic Ride,66442048dcfc460f98e15db42246a8e9,home_bike,1615304316,COMPLETE,Etc/GMT+5,,3684.0,59e3bfdb1bea41e389420210ae78ee68,scenic,61,0,73.0,0.0,,,1615304314,1615286314,,,,,Scenic Ride
13,1615303853,home_bike_plus,1615304195.0,cycling,True,True,16001a5993ca4a69b3f4f3b5c68bec98,False,cycling,Cycling Workout,53c04a54d1aa46608faccace3a4cafd4,home_bike,1615303877,COMPLETE,Etc/GMT+5,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,331,0,341.0,0.0,,,1615303853,1615285853,,,,,Hannah Frankson
14,1615303528,home_bike_plus,1615303666.0,cycling,True,True,b6dcf462cfee4f7186f1e66bb12c8831,False,cycling,Cycling Workout,b5536c9c11224a45a6a5196a494f2e74,home_bike,1615303542,COMPLETE,Etc/GMT+5,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,121,0,138.0,0.0,,,1615303528,1615285528,,,,,Tunde Oyeneyin
15,1615303482,home_bike_plus,1615303542.0,cycling,True,True,455c42a095fa447fae886e60983c191d,False,cycling,Cycling Workout,2c98dad2db0b469984767dec9d7ef2c1,home_bike,1615303542,COMPLETE,Etc/GMT+5,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,0,0,7.0,0.0,,,1615303482,1615285482,,,,,Tunde Oyeneyin
16,1615302982,home_bike_plus,1615303429.0,strength,False,False,9e63d5eee75149d3aa4b09b9de181aa0,False,,Strength Workout,ce2b5c6f654b41f292d7b4787510f438,home_bike,1615303014,COMPLETE,Etc/GMT+5,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,391,0,444.0,0.0,,,1615302982,1615284982,,,,,Adrian Williams
17,1615296638,iPhone,1615297569.0,strength,False,False,d86450fd34ff430b9d94ac7c445ad34a,False,,Strength Workout,35d6679f539047bd9f4b5753d3194745,iOS_app,1615296668,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,923,2,920.0,0.0,,,1615296638,1615278638,,,,,Olivia Amato
18,1615257108,iPhone,1615257737.0,running,False,False,07b0abcf363246baa90095abdd8609cf,False,,Running Workout,b967f39426a147bf9eeca9a67b34b517,iOS_app,1615257168,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,712,5,717.0,5.0,,,1615257108,1615239108,,,,,Becs Gentry
19,1615250134,home_bike_plus,1615251394.0,cycling,True,True,cf379e8d80794a82949f8c3481b97e4c,False,cycling,Cycling Workout,4efd87f5a5614a4797d571fc68a16bef,home_bike,1615250196,COMPLETE,Etc/GMT+5,,198984.76,59e3bfdb1bea41e389420210ae78ee68,class,1231,0,1372.0,2.0,,,1615250134,1615232134,,,,,Tunde Oyeneyin
20,1615249711,home_bike_plus,1615250036.0,cycling,True,True,6d2b042bad1448b68eb756f006a76d2b,False,cycling,Cycling Workout,c18e4121bac64017844c9d76ad79c241,home_bike,1615249853,COMPLETE,Etc/GMT+5,,8501.27,59e3bfdb1bea41e389420210ae78ee68,class,174,8,207.0,11.0,,,1615249711,1615231711,,,,,Cody Rigsby
21,1615241438,home_bike_plus,1615241874.0,bike_bootcamp,True,True,d0eb7f3d76834d8a844a58bb58a7f8ae,True,cycling,Bike Bootcamp Workout,70199706a1654b2290c7f5afa05e76d9,home_bike,1615241439,COMPLETE,Etc/GMT+5,,35359.49,59e3bfdb1bea41e389420210ae78ee68,class,421,0,433.0,1.0,,,1615241438,1615223438,,,,,Jess Sims
22,1615064349,iPhone,1615065029.0,running,False,False,b02a78f87b324461b5e6a4228edfb0b2,False,,Running Workout,9ad2816fad214ea2976144a47d5f6c26,iOS_app,1615064438,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,658,2,671.0,1.0,,,1615064349,1615046349,,,,,Jess Sims
23,1615051817,iPhone,1615051964.0,running,False,False,e40b4d2075e3409dba9d571c11a9d199,False,,Running Workout,60eb64d1f2754c7a8b5d6e2760b9cee2,iOS_app,1615051906,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,112,6,141.0,2.0,,,1615051817,1615033817,,,,,Jess King
24,1614971263,iPhone,1614972195.0,strength,False,False,b9a44639c86c46df8ed37099b5d6d871,False,,Strength Workout,78c5fe0927c6431ea9c8937bba514416,iOS_app,1614971293,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,1046,3,1035.0,7.0,,,1614971263,1614953263,,,,,Andy Speer
25,1614971043,iPhone,1614971246.0,strength,False,False,5f7601b0796840c5b2d34338a32c8452,False,,Strength Workout,fe27dd5f39224cd39ce117d1645bee29,iOS_app,1614971072,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,177,3,196.0,1.0,,,1614971043,1614953043,,,,,Adrian Williams
26,1614870991,iPhone,1614871711.0,strength,False,False,d7f76e5cffbc4b3aba6adef3b4ed1af4,False,,Strength Workout,7db42867372d4115ad5ef26e85f9cd66,iOS_app,1614871021,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,738,1,711.0,3.0,,,1614870991,1614852991,,,,,Andy Speer
27,1614718871,iPhone,1614720161.0,strength,False,False,6ed1387851c94a6bb9e8aef74d9d47a0,False,,Strength Workout,9e30705b0b49422482e30f5c39e01f6a,iOS_app,1614718961,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,1244,29,1232.0,19.0,,,1614718871,1614700871,,,,,Adrian Williams
28,1614711799,iPhone,1614712069.0,cycling,False,False,c05173424e654bbf99b4a324ac6324e1,False,,Cycling Workout,d60e92a69c3e40a0bb82b0d290ed5c30,iOS_app,1614711889,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,248,2,238.0,0.0,,,1614711799,1614693799,,,,,Ally Love
29,1614453840,iPhone,1614454109.0,strength,False,False,9a444739588b42f5bd82dae970267a4d,False,,Strength Workout,549fe2a662ef4fd5a4d90c842ecadb16,iOS_app,1614453929,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,306,4,283.0,2.0,,,1614453840,1614435840,,,,,Adrian Williams
30,1614452009,iPhone,1614453809.0,cycling,False,False,0ca3c60fbddb4302a2ce518975688cc1,False,,Cycling Workout,09dd72f3a4544d3bbe74c97a11332986,iOS_app,1614452039,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,742,1,741.0,0.0,,,1614452009,1614434009,,,,,Alex & Tunde  
31,1614363811,iPhone,1614364441.0,strength,False,False,0d5875f7cc2e4e8fa5cf8d3dfdc21c01,False,,Strength Workout,bf4ee69274eb476784e6e42077fbc9a2,iOS_app,1614363841,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,740,5,713.0,5.0,,,1614363811,1614345811,,,,,Adrian Williams
32,1614363236,iPhone,1614363780.0,strength,False,False,222c72291cef44068106f53968c7c3a6,False,,Strength Workout,a63db9e33940436b80dfb5c306c507a5,iOS_app,1614363266,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,537,3,540.0,1.0,,,1614363236,1614345236,,,,,Chase Tucker
33,1614298321,iPhone,1614298920.0,running,False,False,678b72feff334869878acda7256624f4,False,,Running Workout,52dadd0818ea45ffb9c4b6375e43653e,iOS_app,1614298411,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,562,2,537.0,1.0,,,1614298321,1614280321,,,,,Adrian Williams
34,1614266977,iPhone,1614269017.0,strength,False,False,4cb3e95eb7514479b1c38364793831e6,False,,Strength Workout,b161efcdc4f74c609a163d8ab3b1931f,iOS_app,1614267067,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,1187,10,1193.0,11.0,,,1614266977,1614248977,,,,,Rebecca Kennedy
35,1614173516,iPhone,1614173576.0,running,False,False,6c68ef9a195d4691a6715598620aef04,False,,Running Workout,2849968da7174db3bf106e2155623d98,iOS_app,1614173546,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,50,4,26.0,2.0,,,1614173516,1614155516,,,,,Chase Tucker
36,1614043245,iPhone,1614043544.0,strength,False,False,beda991d54914fb78d83422b82c630f3,False,,Strength Workout,f7b53a24c8e94eb392bf7cf73b493a63,iOS_app,1614043274,COMPLETE,America/New_York,,0.0,59e3bfdb1bea41e389420210ae78ee68,class,285,0,269.0,0.0,,,1614043245,1614025245,,,,,Ben Alldis
