,created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,ride,instructor_name
41,1639930397,iPhone,1639930485.0,cycling,False,False,a22a29884ccb4a888449e668cce9f53f,False,,Cycling Workout,07edadc8197544279b6da95f9b27e164,iOS_app,1639930426,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,63.0,17.0,,,1639930397,1639930397,,,,,Benny Adami
42,1639930237,iPhone,1639930371.0,cycling,False,False,f9f245d550bd4abf9d7f968d881885b1,False,,Cycling Workout,9329249d9c814edf900b877f6ce340f8,iOS_app,1639930326,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,124.0,2.0,,,1639930237,1639930237,,,,,Benny Adami
43,1639924160,home_bike_plus,1639926950.0,cycling,True,True,226244570b7d42ffbfb82879c4105ca9,False,cycling,Cycling Workout,d5983100c52b406bac869c2cb1aef769,home_bike,1639924251,COMPLETE,UTC,,487593.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,2907.0,5.0,,,1639924160,1639924160,,,,,Jenn Sherman
44,1639918517,home_bike_plus,1639921551.0,cycling,True,True,a781f8c24567400ba6e8da0ffdd2bbd9,False,cycling,Cycling Workout,731781d068054ba4bd6ed24f07c33338,home_bike,1639918851,COMPLETE,UTC,,496883.55,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,3178.0,1.0,,,1639918517,1639918517,,,,,Kendall Toole
45,1639908647,iPhone,1639909915.0,cycling,False,False,aed8c685d90d4919b7898cefefb66b69,False,,Cycling Workout,4578b85d68b3410f811d008e13d50c89,iOS_app,1639908737,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,1240.0,7.0,,,1639908647,1639908647,,,,,Emma Lovewell
46,1639861707,iPhone,1639862247.0,cycling,False,False,bbe839bf469b404997572baf6a029042,False,,Cycling Workout,8bafa204c26145c492f68d5fa5ee909d,iOS_app,1639861736,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,557.0,1.0,,,1639861707,1639861707,,,,,Benny Adami
47,1639861606,iPhone,1639861695.0,cycling,False,False,6ab783dbe6464430868c3be4c02e3bf1,False,,Cycling Workout,6b7deaea82b543a5b540d90e666e3427,iOS_app,1639861665,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,84.0,1.0,,,1639861606,1639861606,,,,,Mayla Wedekind
48,1639854669,iPhone,1639855628.0,cycling,False,False,8e115f7a0ac345a3a36284995e6d58dd,False,,Cycling Workout,f94958d95c9e4c4fbe5a7b7b2eaa2856,iOS_app,1639854698,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,1063.0,5.0,,,1639854669,1639854669,,,,,Benny Adami
49,1639854461,iPhone,1639854602.0,cycling,False,False,956571d8acc24fff8b8e3018bb8241bd,False,,Cycling Workout,e20ec92ba70342ed8a604372d14e7982,iOS_app,1639854551,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,136.0,1.0,,,1639854461,1639854461,,,,,Benny Adami
50,1639854096,iPhone,1639854406.0,cycling,False,False,a65c2d54aa5243d8b6b9f7ea4cf0b39a,False,,Cycling Workout,62f1eba6599749528637f31490a03f8c,iOS_app,1639854186,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,307.0,1.0,,,1639854096,1639854096,,,,,Benny Adami
